#EXPORTTYPE:                 ,DATA ALL                                       
#FILE:                       ,2024_06_28_PS2439_6_1K_dynamic-0_1K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                       
#FTYPE:                      ,ASCII                                          
#IDENTITY:                   ,PS                                             
#DECIMAL:                    ,POINT                                          
#SEPARATOR:                  ,COMMA                                          
#MTYPE:                      ,DSC                                            
#INSTRUMENT:                 ,NETZSCH STA 449F5                              
#PROJECT:                    ,                                               
#DATE/TIME:                  ,6/27/2024 3:39:51 PM (UTC-4)                   
#CORR. FILE:                 ,                                               
#TEMPCAL:                    ,28-06-2023 13:26                               
#SENSITIVITY:                ,28-06-2023 13:53                               
#LABORATORY:                 ,                                               
#OPERATOR:                   ,Stanley                                        
#REMARK:                     ,                                               
#SAMPLE:                     ,PS2439_6_1K                                    
#SAMPLE MASS /mg:            ,5.00                                           
#MATERIAL:                   ,                                               
#REFERENCE:                  ,-----                                          
#REFERENCE MASS /mg:         ,0                                              
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                              
#SAMPLE CRUCIBLE MASS /mg:   ,0                                              
#REFERENCE CRUCIBLE MASS /mg:,0                                              
#DSC RANGE /‘V:              ,5000                                           
#TG RANGE /mg:               ,35000                                          
#TAU-R:                      ,---                                            
#CORR. CODE:                 ,000                                            
#EXO:                        ,-1                                             
#RANGE:                      ,30›C....800›C/0.0....2.0K/min                  
#SEGMENT:                    ,S3/4                                           
#SEG. 1:                     ,30›C/1.0(K/min)/100›C                          
#SEG. 2:                     ,100›C/00:20/100›C                              
#SEG. 3:                     ,100›C/0.1(K/min)/400›C                         
#SEG. 4:                     ,400›C/2.0(K/min)/800›C                         

##Temp./›C,Time/min,DSC/(mW/mg),Mass loss/mg,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
158.67900, 676.80000,-5.236791e-02,-0.39754,50.00000,20.00000,5.448179e-08,0.89744
158.68700, 676.90000,-5.168806e-02,-0.39754,50.00000,20.00000,5.446475e-08,0.89744
158.69800, 677.00000,-5.236852e-02,-0.39754,50.00000,20.00000,5.448310e-08,0.89743
158.71001, 677.10000,-5.219887e-02,-0.39754,50.00000,20.00000,5.451863e-08,0.89742
158.72099, 677.20000,-5.270931e-02,-0.39890,50.00000,20.00000,5.454775e-08,0.89742
158.72200, 677.30000,-5.338946e-02,-0.39788,50.00000,20.00000,5.456057e-08,0.89742
158.73399, 677.40000,-5.219963e-02,-0.39754,50.00000,20.00000,5.455893e-08,0.89741
158.74001, 677.50000,-5.304998e-02,-0.39754,50.00000,20.00000,5.454601e-08,0.89741
158.74600, 677.60000,-5.305018e-02,-0.39686,50.00000,20.00000,5.452863e-08,0.89740
158.76601, 677.70000,-5.339089e-02,-0.39754,50.00000,20.00000,5.451447e-08,0.89739
158.77400, 677.80000,-5.339115e-02,-0.39822,50.00000,20.00000,5.450873e-08,0.89739
158.78200, 677.90000,-5.271127e-02,-0.39822,50.00000,20.00000,5.451370e-08,0.89738
158.78400, 678.00000,-5.288137e-02,-0.39686,50.00000,20.00000,5.452893e-08,0.89738
158.81200, 678.10000,-5.288227e-02,-0.39788,50.00000,20.00000,5.454065e-08,0.89737
158.81100, 678.20000,-5.288224e-02,-0.39788,50.00000,20.00000,5.453094e-08,0.89737
158.82700, 678.30000,-5.254267e-02,-0.39822,50.00000,20.00000,5.449733e-08,0.89736
158.83000, 678.40000,-5.305289e-02,-0.39822,50.00000,20.00000,5.446134e-08,0.89736
158.84300, 678.50000,-5.373348e-02,-0.39822,50.00000,20.00000,5.444461e-08,0.89735
158.85400, 678.60000,-5.271358e-02,-0.39822,50.00000,20.00000,5.445232e-08,0.89734
158.85800, 678.70000,-5.305379e-02,-0.39686,50.00000,20.00000,5.448142e-08,0.89734
158.86600, 678.80000,-5.373423e-02,-0.39822,50.00000,20.00000,5.452350e-08,0.89734
158.88400, 678.90000,-5.441501e-02,-0.39686,50.00000,20.00000,5.455820e-08,0.89733
158.87900, 679.00000,-5.424480e-02,-0.39822,50.00000,20.00000,5.456521e-08,0.89733
158.91000, 679.10000,-5.356562e-02,-0.39686,50.00000,20.00000,5.455080e-08,0.89731
158.91100, 679.20000,-5.407580e-02,-0.39822,50.00000,20.00000,5.454225e-08,0.89731
158.91400, 679.30000,-5.373580e-02,-0.39822,50.00000,20.00000,5.455891e-08,0.89731
158.92599, 679.40000,-5.475650e-02,-0.39754,50.00000,20.00000,5.458842e-08,0.89731
158.93500, 679.50000,-5.492685e-02,-0.39686,50.00000,20.00000,5.461129e-08,0.89730
158.94800, 679.60000,-5.543745e-02,-0.39686,50.00000,20.00000,5.461664e-08,0.89729
158.96899, 679.70000,-5.407771e-02,-0.39788,50.00000,20.00000,5.460375e-08,0.89728
158.96400, 679.80000,-5.390749e-02,-0.39788,50.00000,20.00000,5.457444e-08,0.89728
158.98700, 679.90000,-5.424836e-02,-0.39652,50.00000,20.00000,5.454194e-08,0.89727
158.98801, 680.00000,-5.458851e-02,-0.39652,50.00000,20.00000,5.452357e-08,0.89727
159.00101, 680.10000,-5.390871e-02,-0.39652,50.00000,20.00000,5.452719e-08,0.89726
159.01300, 680.20000,-5.458934e-02,-0.39652,50.00000,20.00000,5.454440e-08,0.89726
159.02000, 680.30000,-5.356921e-02,-0.39788,50.00000,20.00000,5.456595e-08,0.89725
159.02299, 680.40000,-5.390943e-02,-0.39652,50.00000,20.00000,5.458989e-08,0.89725
159.03600, 680.50000,-5.339967e-02,-0.39788,50.00000,20.00000,5.461843e-08,0.89725
159.06300, 680.60000,-5.289035e-02,-0.39652,50.00000,20.00000,5.464760e-08,0.89723
159.05499, 680.70000,-5.289010e-02,-0.39788,50.00000,20.00000,5.465739e-08,0.89724
159.06300, 680.80000,-5.340055e-02,-0.39788,50.00000,20.00000,5.462696e-08,0.89723
159.08900, 680.90000,-5.357146e-02,-0.39652,50.00000,20.00000,5.456413e-08,0.89722
159.09100, 681.00000,-5.306133e-02,-0.39652,50.00000,20.00000,5.449988e-08,0.89722
159.10201, 681.10000,-5.323175e-02,-0.39652,50.00000,20.00000,5.446140e-08,0.89721
159.10899, 681.20000,-5.238163e-02,-0.39652,50.00000,20.00000,5.445863e-08,0.89721
159.13100, 681.30000,-5.374291e-02,-0.39720,50.00000,20.00000,5.449668e-08,0.89719
159.13800, 681.40000,-5.323292e-02,-0.39720,50.00000,20.00000,5.456124e-08,0.89719
159.15900, 681.50000,-5.340368e-02,-0.39720,50.00000,20.00000,5.461448e-08,0.89718
159.16000, 681.60000,-5.289348e-02,-0.39720,50.00000,20.00000,5.462346e-08,0.89718
159.17400, 681.70000,-5.408447e-02,-0.39584,50.00000,20.00000,5.459374e-08,0.89717
159.18201, 681.80000,-5.374458e-02,-0.39720,50.00000,20.00000,5.454540e-08,0.89717
159.17799, 681.90000,-5.391453e-02,-0.39584,50.00000,20.00000,5.449811e-08,0.89717
159.19701, 682.00000,-5.442539e-02,-0.39720,50.00000,20.00000,5.447075e-08,0.89716
159.20500, 682.10000,-5.323510e-02,-0.39720,50.00000,20.00000,5.447936e-08,0.89715
159.21500, 682.20000,-5.442599e-02,-0.39720,50.00000,20.00000,5.451275e-08,0.89715
159.21899, 682.30000,-5.544661e-02,-0.39584,50.00000,20.00000,5.454420e-08,0.89715
159.23300, 682.40000,-5.476675e-02,-0.39720,50.00000,20.00000,5.455491e-08,0.89714
159.23300, 682.50000,-5.578726e-02,-0.39720,50.00000,20.00000,5.454694e-08,0.89714
159.24100, 682.60000,-5.476702e-02,-0.39856,50.00000,20.00000,5.452614e-08,0.89713
159.25900, 682.70000,-5.561805e-02,-0.39720,50.00000,20.00000,5.450500e-08,0.89712
159.27100, 682.80000,-5.527829e-02,-0.39720,50.00000,20.00000,5.450151e-08,0.89712
159.28101, 682.90000,-5.442818e-02,-0.39720,50.00000,20.00000,5.452586e-08,0.89711
159.28101, 683.00000,-5.527862e-02,-0.39720,50.00000,20.00000,5.455677e-08,0.89711
159.30800, 683.10000,-5.493935e-02,-0.39720,50.00000,20.00000,5.456583e-08,0.89710
159.31000, 683.20000,-5.459924e-02,-0.39720,50.00000,20.00000,5.454460e-08,0.89710
159.33099, 683.30000,-5.494013e-02,-0.39652,50.00000,20.00000,5.450846e-08,0.89708
159.33299, 683.40000,-5.460001e-02,-0.39720,50.00000,20.00000,5.447272e-08,0.89708
159.33900, 683.50000,-5.511049e-02,-0.39720,50.00000,20.00000,5.444444e-08,0.89708
159.34599, 683.60000,-5.494063e-02,-0.39720,50.00000,20.00000,5.442777e-08,0.89708
159.36200, 683.70000,-5.443088e-02,-0.39754,50.00000,20.00000,5.443076e-08,0.89707
159.36600, 683.80000,-5.409082e-02,-0.39754,50.00000,20.00000,5.446726e-08,0.89706
159.38499, 683.90000,-5.494194e-02,-0.39754,50.00000,20.00000,5.454582e-08,0.89705
159.39000, 684.00000,-5.477201e-02,-0.39754,50.00000,20.00000,5.462761e-08,0.89705
159.40199, 684.10000,-5.528271e-02,-0.39754,50.00000,20.00000,5.465077e-08,0.89704
159.42000, 684.20000,-5.613384e-02,-0.39754,50.00000,20.00000,5.459282e-08,0.89704
159.42599, 684.30000,-5.562373e-02,-0.39754,50.00000,20.00000,5.451986e-08,0.89703
159.44099, 684.40000,-5.528403e-02,-0.39754,50.00000,20.00000,5.450479e-08,0.89702
159.44701, 684.50000,-5.562444e-02,-0.39754,50.00000,20.00000,5.454757e-08,0.89702
159.44099, 684.60000,-5.579435e-02,-0.39652,50.00000,20.00000,5.459429e-08,0.89702
159.45200, 684.70000,-5.545451e-02,-0.39720,50.00000,20.00000,5.460417e-08,0.89702
159.46300, 684.80000,-5.528478e-02,-0.39720,50.00000,20.00000,5.458627e-08,0.89701
159.47800, 684.90000,-5.579561e-02,-0.39720,50.00000,20.00000,5.456021e-08,0.89700
159.48900, 685.00000,-5.562587e-02,-0.39720,50.00000,20.00000,5.453813e-08,0.89700
159.50000, 685.10000,-5.545614e-02,-0.39720,50.00000,20.00000,5.452193e-08,0.89699
159.50500, 685.20000,-5.511609e-02,-0.39720,50.00000,20.00000,5.451239e-08,0.89699
159.51300, 685.30000,-5.579681e-02,-0.39720,50.00000,20.00000,5.450828e-08,0.89698
159.54100, 685.40000,-5.477707e-02,-0.39720,50.00000,20.00000,5.450761e-08,0.89697
159.53400, 685.50000,-5.494695e-02,-0.39618,50.00000,20.00000,5.450922e-08,0.89697
159.55200, 685.60000,-5.528779e-02,-0.39618,50.00000,20.00000,5.451347e-08,0.89696
159.56200, 685.70000,-5.630883e-02,-0.39618,50.00000,20.00000,5.452036e-08,0.89696
159.56300, 685.80000,-5.596863e-02,-0.39720,50.00000,20.00000,5.452488e-08,0.89696
159.58701, 685.90000,-5.596946e-02,-0.39720,50.00000,20.00000,5.451915e-08,0.89694
159.58299, 686.00000,-5.596932e-02,-0.39720,50.00000,20.00000,5.450023e-08,0.89695
159.59399, 686.10000,-5.665018e-02,-0.39652,50.00000,20.00000,5.447851e-08,0.89694
159.59801, 686.20000,-5.631007e-02,-0.39652,50.00000,20.00000,5.446642e-08,0.89694
159.61301, 686.30000,-5.716121e-02,-0.39618,50.00000,20.00000,5.447270e-08,0.89693
159.63499, 686.40000,-5.716198e-02,-0.39584,50.00000,20.00000,5.450269e-08,0.89692
159.62801, 686.50000,-5.597086e-02,-0.39686,50.00000,20.00000,5.455577e-08,0.89692
159.64799, 686.60000,-5.614167e-02,-0.39686,50.00000,20.00000,5.460625e-08,0.89691
159.66000, 686.70000,-5.631221e-02,-0.39584,50.00000,20.00000,5.462246e-08,0.89690
159.67200, 686.80000,-5.699314e-02,-0.39720,50.00000,20.00000,5.460295e-08,0.89690
159.68201, 686.90000,-5.614284e-02,-0.39686,50.00000,20.00000,5.458438e-08,0.89689
159.68700, 687.00000,-5.631315e-02,-0.39584,50.00000,20.00000,5.459849e-08,0.89689
159.69501, 687.10000,-5.648355e-02,-0.39584,50.00000,20.00000,5.463185e-08,0.89688
159.70399, 687.20000,-5.631373e-02,-0.39584,50.00000,20.00000,5.465397e-08,0.89688
159.71100, 687.30000,-5.648411e-02,-0.39584,50.00000,20.00000,5.464852e-08,0.89688
159.72600, 687.40000,-5.665476e-02,-0.39584,50.00000,20.00000,5.462297e-08,0.89687
159.74800, 687.50000,-5.750621e-02,-0.39584,50.00000,20.00000,5.458747e-08,0.89685
159.75301, 687.60000,-5.716611e-02,-0.39686,50.00000,20.00000,5.455560e-08,0.89685
159.74899, 687.70000,-5.801665e-02,-0.39551,50.00000,20.00000,5.454277e-08,0.89685
159.75999, 687.80000,-5.767677e-02,-0.39551,50.00000,20.00000,5.455380e-08,0.89685
159.77299, 687.90000,-5.767723e-02,-0.39686,50.00000,20.00000,5.456474e-08,0.89684
159.78000, 688.00000,-5.682678e-02,-0.39686,50.00000,20.00000,5.454886e-08,0.89684
159.79500, 688.10000,-5.767801e-02,-0.39551,50.00000,20.00000,5.451648e-08,0.89683
159.80099, 688.20000,-5.784836e-02,-0.39551,50.00000,20.00000,5.450978e-08,0.89683
159.80901, 688.30000,-5.665765e-02,-0.39551,50.00000,20.00000,5.455634e-08,0.89682
159.83600, 688.40000,-5.750931e-02,-0.39551,50.00000,20.00000,5.461869e-08,0.89681
159.83501, 688.50000,-5.682870e-02,-0.39686,50.00000,20.00000,5.464340e-08,0.89681
159.85001, 688.60000,-5.733966e-02,-0.39551,50.00000,20.00000,5.461522e-08,0.89680
159.85600, 688.70000,-5.699958e-02,-0.39551,50.00000,20.00000,5.456793e-08,0.89680
159.87801, 688.80000,-5.768095e-02,-0.39551,50.00000,20.00000,5.453512e-08,0.89678
159.88499, 688.90000,-5.734089e-02,-0.39551,50.00000,20.00000,5.452775e-08,0.89678
159.89101, 689.00000,-5.717095e-02,-0.39551,50.00000,20.00000,5.454744e-08,0.89678
159.90300, 689.10000,-5.751168e-02,-0.39551,50.00000,20.00000,5.458541e-08,0.89677
159.89301, 689.20000,-5.734118e-02,-0.39551,50.00000,20.00000,5.461229e-08,0.89678
159.91100, 689.30000,-5.853289e-02,-0.39551,50.00000,20.00000,5.459990e-08,0.89677
159.92200, 689.40000,-5.819297e-02,-0.39551,50.00000,20.00000,5.456042e-08,0.89676
159.93900, 689.50000,-5.717264e-02,-0.39686,50.00000,20.00000,5.453112e-08,0.89675
159.94501, 689.60000,-5.819379e-02,-0.39584,50.00000,20.00000,5.453516e-08,0.89675
159.93800, 689.70000,-5.819354e-02,-0.39551,50.00000,20.00000,5.455561e-08,0.89675
159.96201, 689.80000,-5.700329e-02,-0.39686,50.00000,20.00000,5.457006e-08,0.89674
159.96899, 689.90000,-5.785433e-02,-0.39551,50.00000,20.00000,5.457722e-08,0.89673
159.97600, 690.00000,-5.632314e-02,-0.39551,50.00000,20.00000,5.459210e-08,0.89673
159.99899, 690.10000,-5.768524e-02,-0.39551,50.00000,20.00000,5.462142e-08,0.89672
160.01100, 690.20000,-5.768566e-02,-0.39551,50.00000,20.00000,5.463959e-08,0.89671
160.01900, 690.30000,-5.632463e-02,-0.39551,50.00000,20.00000,5.461482e-08,0.89671
160.03200, 690.40000,-5.717591e-02,-0.39551,50.00000,20.00000,5.455526e-08,0.89670
160.03700, 690.50000,-5.666558e-02,-0.39551,50.00000,20.00000,5.451558e-08,0.89670
160.04300, 690.60000,-5.666579e-02,-0.39551,50.00000,20.00000,5.453895e-08,0.89669
160.04500, 690.70000,-5.734653e-02,-0.39551,50.00000,20.00000,5.458494e-08,0.89669
160.05400, 690.80000,-5.751702e-02,-0.39551,50.00000,20.00000,5.458314e-08,0.89669
160.07100, 690.90000,-5.649660e-02,-0.39483,50.00000,20.00000,5.451641e-08,0.89668
160.08701, 691.00000,-5.734801e-02,-0.39551,50.00000,20.00000,5.445842e-08,0.89667
160.09100, 691.10000,-5.751833e-02,-0.39415,50.00000,20.00000,5.448084e-08,0.89667
160.10699, 691.20000,-5.751889e-02,-0.39551,50.00000,20.00000,5.455963e-08,0.89666
160.11501, 691.30000,-5.819988e-02,-0.39551,50.00000,20.00000,5.462083e-08,0.89665
160.12300, 691.40000,-5.768964e-02,-0.39551,50.00000,20.00000,5.461949e-08,0.89665
160.14101, 691.50000,-5.854116e-02,-0.39686,50.00000,20.00000,5.458135e-08,0.89664
160.14500, 691.60000,-5.871149e-02,-0.39618,50.00000,20.00000,5.454133e-08,0.89664
160.16100, 691.70000,-5.786117e-02,-0.39551,50.00000,20.00000,5.451577e-08,0.89663
160.16499, 691.80000,-5.871221e-02,-0.39551,50.00000,20.00000,5.450689e-08,0.89663
160.17900, 691.90000,-5.888290e-02,-0.39551,50.00000,20.00000,5.451504e-08,0.89662
160.18500, 692.00000,-5.922348e-02,-0.39551,50.00000,20.00000,5.453509e-08,0.89661
160.18900, 692.10000,-5.871308e-02,-0.39551,50.00000,20.00000,5.456062e-08,0.89661
160.20100, 692.20000,-5.905388e-02,-0.39449,50.00000,20.00000,5.458369e-08,0.89661
160.21001, 692.30000,-5.769273e-02,-0.39551,50.00000,20.00000,5.459467e-08,0.89660
160.21800, 692.40000,-5.922468e-02,-0.39415,50.00000,20.00000,5.458655e-08,0.89660
160.23300, 692.50000,-5.939542e-02,-0.39415,50.00000,20.00000,5.456848e-08,0.89659
160.24400, 692.60000,-5.905544e-02,-0.39551,50.00000,20.00000,5.455549e-08,0.89658
160.24200, 692.70000,-5.905537e-02,-0.39551,50.00000,20.00000,5.455611e-08,0.89658
160.25600, 692.80000,-5.905588e-02,-0.39551,50.00000,20.00000,5.456791e-08,0.89657
160.26401, 692.90000,-5.752446e-02,-0.39551,50.00000,20.00000,5.458641e-08,0.89657
160.27200, 693.00000,-5.888627e-02,-0.39517,50.00000,20.00000,5.459870e-08,0.89657
160.28799, 693.10000,-5.837627e-02,-0.39517,50.00000,20.00000,5.458755e-08,0.89656
160.28600, 693.20000,-5.786562e-02,-0.39517,50.00000,20.00000,5.455222e-08,0.89656
160.31300, 693.30000,-5.820698e-02,-0.39517,50.00000,20.00000,5.452933e-08,0.89654
160.32001, 693.40000,-5.684565e-02,-0.39517,50.00000,20.00000,5.455647e-08,0.89654
160.32800, 693.50000,-5.701613e-02,-0.39517,50.00000,20.00000,5.461432e-08,0.89654
160.33501, 693.60000,-5.718658e-02,-0.39517,50.00000,20.00000,5.464250e-08,0.89653
160.35400, 693.70000,-5.650645e-02,-0.39517,50.00000,20.00000,5.460264e-08,0.89652
160.36700, 693.80000,-5.667710e-02,-0.39517,50.00000,20.00000,5.452995e-08,0.89651
160.38000, 693.90000,-5.667755e-02,-0.39415,50.00000,20.00000,5.447336e-08,0.89651
160.38499, 694.00000,-5.684793e-02,-0.39551,50.00000,20.00000,5.445487e-08,0.89650
160.39101, 694.10000,-5.650774e-02,-0.39449,50.00000,20.00000,5.446779e-08,0.89650
160.41800, 694.20000,-5.701930e-02,-0.39415,50.00000,20.00000,5.450306e-08,0.89649
160.42000, 694.30000,-5.650875e-02,-0.39415,50.00000,20.00000,5.454657e-08,0.89648
160.42101, 694.40000,-5.770023e-02,-0.39449,50.00000,20.00000,5.458261e-08,0.89648
160.43700, 694.50000,-5.770080e-02,-0.39551,50.00000,20.00000,5.459998e-08,0.89647
160.43900, 694.60000,-5.650941e-02,-0.39483,50.00000,20.00000,5.459477e-08,0.89647
160.45700, 694.70000,-5.821215e-02,-0.39415,50.00000,20.00000,5.456611e-08,0.89646
160.47200, 694.80000,-5.838290e-02,-0.39415,50.00000,20.00000,5.453423e-08,0.89646
160.47099, 694.90000,-5.770201e-02,-0.39449,50.00000,20.00000,5.453035e-08,0.89646
160.49800, 695.00000,-5.753276e-02,-0.39415,50.00000,20.00000,5.456797e-08,0.89644
160.50700, 695.10000,-5.889481e-02,-0.39415,50.00000,20.00000,5.461619e-08,0.89644
160.51900, 695.20000,-5.804416e-02,-0.39415,50.00000,20.00000,5.463879e-08,0.89643
160.52000, 695.30000,-5.906550e-02,-0.39483,50.00000,20.00000,5.462742e-08,0.89643
160.52901, 695.40000,-5.940626e-02,-0.39483,50.00000,20.00000,5.459859e-08,0.89642
160.54100, 695.50000,-5.889604e-02,-0.39483,50.00000,20.00000,5.456826e-08,0.89642
160.54401, 695.60000,-5.821527e-02,-0.39483,50.00000,20.00000,5.454728e-08,0.89642
160.54900, 695.70000,-5.957722e-02,-0.39483,50.00000,20.00000,5.454498e-08,0.89641
160.57300, 695.80000,-5.940788e-02,-0.39483,50.00000,20.00000,5.456020e-08,0.89640
160.56700, 695.90000,-5.838632e-02,-0.39483,50.00000,20.00000,5.458016e-08,0.89640
160.58299, 696.00000,-5.872735e-02,-0.39483,50.00000,20.00000,5.459272e-08,0.89639
160.58299, 696.10000,-5.872735e-02,-0.39483,50.00000,20.00000,5.459296e-08,0.89639
160.60201, 696.20000,-5.855781e-02,-0.39347,50.00000,20.00000,5.457872e-08,0.89638
160.62000, 696.30000,-5.804778e-02,-0.39483,50.00000,20.00000,5.455577e-08,0.89637
160.63699, 696.40000,-5.804839e-02,-0.39483,50.00000,20.00000,5.454151e-08,0.89636
160.64900, 696.50000,-5.838928e-02,-0.39347,50.00000,20.00000,5.455088e-08,0.89636
160.64101, 696.60000,-5.855922e-02,-0.39347,50.00000,20.00000,5.457272e-08,0.89636
160.66800, 696.70000,-5.924113e-02,-0.39347,50.00000,20.00000,5.458376e-08,0.89635
160.67799, 696.80000,-5.873080e-02,-0.39449,50.00000,20.00000,5.457222e-08,0.89634
160.68300, 696.90000,-5.839051e-02,-0.39449,50.00000,20.00000,5.455096e-08,0.89634
160.68401, 697.00000,-5.839054e-02,-0.39449,50.00000,20.00000,5.453551e-08,0.89634
160.69800, 697.10000,-5.941247e-02,-0.39449,50.00000,20.00000,5.453404e-08,0.89633
160.70599, 697.20000,-5.924252e-02,-0.39449,50.00000,20.00000,5.454955e-08,0.89633
160.71700, 697.30000,-5.907269e-02,-0.39449,50.00000,20.00000,5.458085e-08,0.89632
160.72600, 697.40000,-5.941350e-02,-0.39449,50.00000,20.00000,5.461252e-08,0.89631
160.73199, 697.50000,-5.958396e-02,-0.39449,50.00000,20.00000,5.462656e-08,0.89631
160.73900, 697.60000,-5.975446e-02,-0.39449,50.00000,20.00000,5.461667e-08,0.89631
160.75400, 697.70000,-5.907404e-02,-0.39449,50.00000,20.00000,5.458797e-08,0.89630
160.76401, 697.80000,-5.873392e-02,-0.39483,50.00000,20.00000,5.454828e-08,0.89629
160.77800, 697.90000,-5.856418e-02,-0.39483,50.00000,20.00000,5.451627e-08,0.89629
160.80499, 698.00000,-5.958665e-02,-0.39483,50.00000,20.00000,5.451351e-08,0.89627
160.79601, 698.10000,-5.822434e-02,-0.39483,50.00000,20.00000,5.454277e-08,0.89628
160.80600, 698.20000,-5.941644e-02,-0.39483,50.00000,20.00000,5.458009e-08,0.89627
160.82700, 698.30000,-5.856596e-02,-0.39483,50.00000,20.00000,5.460242e-08,0.89626
160.83299, 698.40000,-5.890668e-02,-0.39381,50.00000,20.00000,5.460875e-08,0.89626
160.83299, 698.50000,-5.958768e-02,-0.39347,50.00000,20.00000,5.460797e-08,0.89626
160.84801, 698.60000,-5.873698e-02,-0.39483,50.00000,20.00000,5.460368e-08,0.89625
160.87000, 698.70000,-5.975930e-02,-0.39381,50.00000,20.00000,5.458853e-08,0.89623
160.86800, 698.80000,-5.924846e-02,-0.39381,50.00000,20.00000,5.455555e-08,0.89624
160.87700, 698.90000,-5.924880e-02,-0.39517,50.00000,20.00000,5.451924e-08,0.89623
160.88400, 699.00000,-5.941931e-02,-0.39517,50.00000,20.00000,5.450826e-08,0.89623
160.91000, 699.10000,-5.959052e-02,-0.39381,50.00000,20.00000,5.453881e-08,0.89621
160.91800, 699.20000,-6.027186e-02,-0.39381,50.00000,20.00000,5.458820e-08,0.89621
160.91200, 699.30000,-6.095267e-02,-0.39381,50.00000,20.00000,5.462673e-08,0.89621
160.94099, 699.40000,-6.078350e-02,-0.39381,50.00000,20.00000,5.463711e-08,0.89620
160.94501, 699.50000,-6.112418e-02,-0.39517,50.00000,20.00000,5.461569e-08,0.89619
160.94400, 699.60000,-6.129440e-02,-0.39381,50.00000,20.00000,5.456520e-08,0.89619
160.96400, 699.70000,-6.112490e-02,-0.39347,50.00000,20.00000,5.451550e-08,0.89618
160.97000, 699.80000,-6.146565e-02,-0.39347,50.00000,20.00000,5.450399e-08,0.89618
160.98599, 699.90000,-6.146626e-02,-0.39347,50.00000,20.00000,5.453840e-08,0.89617
160.99100, 700.00000,-6.078539e-02,-0.39347,50.00000,20.00000,5.458406e-08,0.89617
161.00000, 700.10000,-6.146680e-02,-0.39381,50.00000,20.00000,5.460687e-08,0.89616
160.99200, 700.20000,-6.163676e-02,-0.39483,50.00000,20.00000,5.460321e-08,0.89617
161.00700, 700.30000,-6.197787e-02,-0.39347,50.00000,20.00000,5.458397e-08,0.89616
161.02499, 700.40000,-6.078667e-02,-0.39483,50.00000,20.00000,5.455888e-08,0.89615
161.04100, 700.50000,-6.163863e-02,-0.39483,50.00000,20.00000,5.453513e-08,0.89614
161.04500, 700.60000,-6.283069e-02,-0.39347,50.00000,20.00000,5.451937e-08,0.89614
161.05299, 700.70000,-6.129854e-02,-0.39483,50.00000,20.00000,5.451542e-08,0.89613
161.06300, 700.80000,-6.146920e-02,-0.39483,50.00000,20.00000,5.452514e-08,0.89613
161.08200, 700.90000,-6.129965e-02,-0.39347,50.00000,20.00000,5.454832e-08,0.89612
161.07899, 701.00000,-6.215091e-02,-0.39347,50.00000,20.00000,5.457815e-08,0.89612
161.09500, 701.10000,-6.181098e-02,-0.39415,50.00000,20.00000,5.460637e-08,0.89611
161.09900, 701.20000,-6.232196e-02,-0.39381,50.00000,20.00000,5.462308e-08,0.89611
161.11800, 701.30000,-6.198214e-02,-0.39347,50.00000,20.00000,5.461664e-08,0.89610
161.11800, 701.40000,-6.215242e-02,-0.39347,50.00000,20.00000,5.458041e-08,0.89610
161.13300, 701.50000,-6.249356e-02,-0.39347,50.00000,20.00000,5.453306e-08,0.89609
161.14999, 701.60000,-6.147252e-02,-0.39347,50.00000,20.00000,5.450089e-08,0.89608
161.15700, 701.70000,-6.113222e-02,-0.39347,50.00000,20.00000,5.449435e-08,0.89608
161.16299, 701.80000,-6.283530e-02,-0.39347,50.00000,20.00000,5.450067e-08,0.89607
161.17900, 701.90000,-6.249535e-02,-0.39347,50.00000,20.00000,5.450712e-08,0.89606
161.18800, 702.00000,-6.215512e-02,-0.39347,50.00000,20.00000,5.451507e-08,0.89606
161.19800, 702.10000,-6.249608e-02,-0.39415,50.00000,20.00000,5.453245e-08,0.89605
161.21500, 702.20000,-6.198587e-02,-0.39415,50.00000,20.00000,5.455867e-08,0.89604
161.22099, 702.30000,-6.198610e-02,-0.39415,50.00000,20.00000,5.457464e-08,0.89604
161.22400, 702.40000,-6.266739e-02,-0.39279,50.00000,20.00000,5.456186e-08,0.89604
161.22200, 702.50000,-6.283760e-02,-0.39415,50.00000,20.00000,5.453443e-08,0.89604
161.25600, 702.60000,-6.147657e-02,-0.39279,50.00000,20.00000,5.452631e-08,0.89602
161.26700, 702.70000,-6.215817e-02,-0.39279,50.00000,20.00000,5.455662e-08,0.89601
161.27299, 702.80000,-6.096632e-02,-0.39415,50.00000,20.00000,5.460164e-08,0.89601
161.27200, 702.90000,-6.164747e-02,-0.39415,50.00000,20.00000,5.463111e-08,0.89601
161.29201, 703.00000,-6.181854e-02,-0.39415,50.00000,20.00000,5.463349e-08,0.89600
161.29800, 703.10000,-6.130787e-02,-0.39313,50.00000,20.00000,5.461387e-08,0.89600
161.30901, 703.20000,-6.147859e-02,-0.39313,50.00000,20.00000,5.458070e-08,0.89599
161.30901, 703.30000,-6.079739e-02,-0.39313,50.00000,20.00000,5.455423e-08,0.89599
