#EXPORTTYPE:                 ,DATA ALL                               
#FILE:                       ,2024_06_21_005c-B_300C_isotherm.ngb-ss5
#FORMAT:                     ,NETZSCH5                               
#FTYPE:                      ,ASCII                                  
#IDENTITY:                   ,PS-SCF3                                
#DECIMAL:                    ,POINT                                  
#SEPARATOR:                  ,COMMA                                  
#MTYPE:                      ,DSC                                    
#INSTRUMENT:                 ,NETZSCH STA 449F5                      
#PROJECT:                    ,                                       
#DATE/TIME:                  ,6/21/2024 12:22:40 PM (UTC-4)          
#CORR. FILE:                 ,                                       
#TEMPCAL:                    ,28-06-2023 13:26                       
#SENSITIVITY:                ,28-06-2023 13:53                       
#LABORATORY:                 ,                                       
#OPERATOR:                   ,Stanley                                
#REMARK:                     ,                                       
#SAMPLE:                     ,005c-B-2                               
#SAMPLE MASS /mg:            ,5.0                                    
#MATERIAL:                   ,                                       
#REFERENCE:                  ,-----                                  
#REFERENCE MASS /mg:         ,0                                      
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                      
#SAMPLE CRUCIBLE MASS /mg:   ,0                                      
#REFERENCE CRUCIBLE MASS /mg:,0                                      
#DSC RANGE /‘V:              ,5000                                   
#TG RANGE /mg:               ,35000                                  
#TAU-R:                      ,---                                    
#CORR. CODE:                 ,000                                    
#EXO:                        ,-1                                     
#RANGE:                      ,30›C....800›C/0.0....10.0K/min         
#SEGMENT:                    ,S4/5                                   
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                 
#SEG. 2:                     ,100›C/00:10/100›C                      
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                 
#SEG. 4:                     ,300›C/24:00/300›C                      
#SEG. 5:                     ,300›C/10.0(K/min)/800›C                

##Temp./›C,Time/min,DSC/(mW/mg),Mass loss/mg,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.03500, 317.31083,     -1.24815,-1.72964,50.00000,20.00000,6.794386e-08,0.78717
300.00601, 317.41083,     -1.24714,-1.72964,50.00000,20.00000,6.795170e-08,0.78720
300.01501, 317.51083,     -1.24754,-1.72964,50.00000,20.00000,6.793497e-08,0.78719
300.01300, 317.61083,     -1.24715,-1.73100,50.00000,20.00000,6.789184e-08,0.78719
300.01099, 317.71083,     -1.24734,-1.73100,50.00000,20.00000,6.782037e-08,0.78720
300.01001, 317.81083,     -1.24734,-1.73100,50.00000,20.00000,6.778617e-08,0.78720
300.01099, 317.91083,     -1.24754,-1.73236,50.00000,20.00000,6.784257e-08,0.78720
300.00000, 318.01083,     -1.24810,-1.73236,50.00000,20.00000,6.793744e-08,0.78721
300.01199, 318.11083,     -1.24890,-1.73236,50.00000,20.00000,6.800123e-08,0.78719
300.01401, 318.21083,     -1.24832,-1.73270,50.00000,20.00000,6.797045e-08,0.78719
300.01501, 318.31083,     -1.24832,-1.73383,50.00000,20.00000,6.787716e-08,0.78719
300.01300, 318.41083,     -1.24773,-1.73383,50.00000,20.00000,6.783569e-08,0.78719
300.01801, 318.51083,     -1.24794,-1.73383,50.00000,20.00000,6.784489e-08,0.78719
300.01099, 318.61083,     -1.24792,-1.73518,50.00000,20.00000,6.785098e-08,0.78720
300.01199, 318.71083,     -1.24734,-1.73518,50.00000,20.00000,6.787215e-08,0.78719
300.01099, 318.81083,     -1.24734,-1.73654,50.00000,20.00000,6.792067e-08,0.78720
300.01999, 318.91083,     -1.24503,-1.73518,50.00000,20.00000,6.793205e-08,0.78719
300.00900, 319.01083,     -1.24579,-1.73654,50.00000,20.00000,6.788722e-08,0.78720
300.01300, 319.11083,     -1.24541,-1.73654,50.00000,20.00000,6.784288e-08,0.78719
300.00900, 319.21083,     -1.24443,-1.73790,50.00000,20.00000,6.781368e-08,0.78720
300.02399, 319.31083,     -1.24504,-1.73790,50.00000,20.00000,6.778302e-08,0.78718
300.01300, 319.41083,     -1.24424,-1.73790,50.00000,20.00000,6.780633e-08,0.78719
300.01401, 319.51083,     -1.24386,-1.73926,50.00000,20.00000,6.792583e-08,0.78719
300.01700, 319.61083,     -1.24444,-1.73926,50.00000,20.00000,6.799871e-08,0.78719
300.01401, 319.71083,     -1.24425,-1.73926,50.00000,20.00000,6.793808e-08,0.78719
300.01599, 319.81083,     -1.24502,-1.73926,50.00000,20.00000,6.786817e-08,0.78719
300.01001, 319.91083,     -1.24676,-1.73926,50.00000,20.00000,6.785901e-08,0.78720
300.01099, 320.01083,     -1.24521,-1.74061,50.00000,20.00000,6.787798e-08,0.78720
300.01300, 320.11083,     -1.24424,-1.74061,50.00000,20.00000,6.789191e-08,0.78719
300.01599, 320.21083,     -1.24483,-1.74197,50.00000,20.00000,6.787795e-08,0.78719
300.01300, 320.31083,     -1.24657,-1.74197,50.00000,20.00000,6.785406e-08,0.78719
300.01801, 320.41083,     -1.24677,-1.74333,50.00000,20.00000,6.785020e-08,0.78719
300.01099, 320.51083,     -1.24579,-1.74197,50.00000,20.00000,6.787959e-08,0.78720
300.02802, 320.61083,     -1.24717,-1.74344,50.00000,20.00000,6.793783e-08,0.78718
300.01401, 320.71083,     -1.24832,-1.74446,50.00000,20.00000,6.799489e-08,0.78719
300.01401, 320.81083,     -1.24754,-1.74446,50.00000,20.00000,6.802131e-08,0.78719
300.01501, 320.91083,     -1.24696,-1.74446,50.00000,20.00000,6.799368e-08,0.78719
300.00400, 321.01083,     -1.24888,-1.74480,50.00000,20.00000,6.791657e-08,0.78720
300.01199, 321.11083,     -1.24773,-1.74480,50.00000,20.00000,6.782258e-08,0.78719
300.00800, 321.21083,     -1.24811,-1.74480,50.00000,20.00000,6.780753e-08,0.78720
300.01599, 321.31083,     -1.24813,-1.74616,50.00000,20.00000,6.791330e-08,0.78719
300.01099, 321.41083,     -1.24870,-1.74616,50.00000,20.00000,6.795420e-08,0.78720
300.00800, 321.51083,     -1.24773,-1.74616,50.00000,20.00000,6.786065e-08,0.78720
300.00299, 321.61083,     -1.24714,-1.74752,50.00000,20.00000,6.781907e-08,0.78720
299.99500, 321.71083,     -1.24732,-1.74752,50.00000,20.00000,6.787537e-08,0.78721
300.00400, 321.81083,     -1.24656,-1.74752,50.00000,20.00000,6.792397e-08,0.78720
300.01401, 321.91083,     -1.24618,-1.74887,50.00000,20.00000,6.794674e-08,0.78719
300.00800, 322.01083,     -1.24540,-1.74887,50.00000,20.00000,6.796280e-08,0.78720
299.99899, 322.11083,     -1.24384,-1.74887,50.00000,20.00000,6.791778e-08,0.78721
300.00699, 322.21083,     -1.24307,-1.75023,50.00000,20.00000,6.780293e-08,0.78720
300.00900, 322.31083,     -1.24327,-1.75023,50.00000,20.00000,6.777566e-08,0.78720
300.01099, 322.41083,     -1.24230,-1.75023,50.00000,20.00000,6.787663e-08,0.78720
300.00800, 322.51083,     -1.24230,-1.75023,50.00000,20.00000,6.793661e-08,0.78720
300.02100, 322.61083,     -1.24193,-1.75159,50.00000,20.00000,6.792199e-08,0.78719
300.01801, 322.71083,     -1.24212,-1.75159,50.00000,20.00000,6.792760e-08,0.78719
300.01401, 322.81083,     -1.24192,-1.75193,50.00000,20.00000,6.795032e-08,0.78719
300.01199, 322.91083,     -1.24153,-1.75193,50.00000,20.00000,6.794389e-08,0.78719
300.02100, 323.01083,     -1.24135,-1.75193,50.00000,20.00000,6.792363e-08,0.78719
300.01501, 323.11083,     -1.24153,-1.75362,50.00000,20.00000,6.791852e-08,0.78719
300.00900, 323.21083,     -1.24249,-1.75362,50.00000,20.00000,6.794031e-08,0.78720
300.01801, 323.31083,     -1.24193,-1.75362,50.00000,20.00000,6.797758e-08,0.78719
300.01999, 323.41083,     -1.24348,-1.75362,50.00000,20.00000,6.799421e-08,0.78719
300.02200, 323.51083,     -1.24484,-1.75430,50.00000,20.00000,6.798105e-08,0.78719
300.02200, 323.61083,     -1.24406,-1.75430,50.00000,20.00000,6.795419e-08,0.78719
300.00699, 323.71083,     -1.24521,-1.75566,50.00000,20.00000,6.795300e-08,0.78720
300.01501, 323.81083,     -1.24386,-1.75566,50.00000,20.00000,6.799852e-08,0.78719
300.01901, 323.91083,     -1.24484,-1.75566,50.00000,20.00000,6.799657e-08,0.78719
300.02399, 324.01083,     -1.24620,-1.75668,50.00000,20.00000,6.790493e-08,0.78718
300.02499, 324.11083,     -1.24446,-1.75702,50.00000,20.00000,6.786200e-08,0.78718
300.01999, 324.21083,     -1.24658,-1.75702,50.00000,20.00000,6.789424e-08,0.78719
300.01099, 324.31083,     -1.24424,-1.75838,50.00000,20.00000,6.786040e-08,0.78720
300.02399, 324.41083,     -1.24659,-1.75838,50.00000,20.00000,6.779962e-08,0.78718
300.01801, 324.51083,     -1.24638,-1.75770,50.00000,20.00000,6.785626e-08,0.78719
300.01700, 324.61083,     -1.24580,-1.75905,50.00000,20.00000,6.796007e-08,0.78719
300.01901, 324.71083,     -1.24580,-1.75905,50.00000,20.00000,6.799490e-08,0.78719
300.02200, 324.81083,     -1.24658,-1.76007,50.00000,20.00000,6.799076e-08,0.78719
300.01001, 324.91083,     -1.24637,-1.76041,50.00000,20.00000,6.798684e-08,0.78720
300.01401, 325.01083,     -1.24735,-1.76041,50.00000,20.00000,6.797969e-08,0.78719
300.01801, 325.11083,     -1.24580,-1.76041,50.00000,20.00000,6.795524e-08,0.78719
300.01401, 325.21083,     -1.24560,-1.76177,50.00000,20.00000,6.789743e-08,0.78719
300.01501, 325.31083,     -1.24619,-1.76245,50.00000,20.00000,6.783137e-08,0.78719
300.00601, 325.41083,     -1.24559,-1.76279,50.00000,20.00000,6.780486e-08,0.78720
300.01501, 325.51083,     -1.24619,-1.76279,50.00000,20.00000,6.785172e-08,0.78719
300.01599, 325.61083,     -1.24619,-1.76279,50.00000,20.00000,6.796005e-08,0.78719
300.01599, 325.71083,     -1.24658,-1.76347,50.00000,20.00000,6.799946e-08,0.78719
300.00699, 325.81083,     -1.24598,-1.76471,50.00000,20.00000,6.793755e-08,0.78720
300.00601, 325.91083,     -1.24559,-1.76471,50.00000,20.00000,6.793290e-08,0.78720
300.01300, 326.01083,     -1.24541,-1.76471,50.00000,20.00000,6.797662e-08,0.78719
300.00601, 326.11083,     -1.24501,-1.76471,50.00000,20.00000,6.791936e-08,0.78720
300.01599, 326.21083,     -1.24522,-1.76607,50.00000,20.00000,6.783232e-08,0.78719
300.01099, 326.31083,     -1.24560,-1.76607,50.00000,20.00000,6.785356e-08,0.78720
300.01001, 326.41083,     -1.24443,-1.76607,50.00000,20.00000,6.796230e-08,0.78720
300.01501, 326.51083,     -1.24522,-1.76607,50.00000,20.00000,6.808379e-08,0.78719
300.00500, 326.61083,     -1.24385,-1.76743,50.00000,20.00000,6.811551e-08,0.78720
300.00500, 326.71083,     -1.24481,-1.76743,50.00000,20.00000,6.804042e-08,0.78720
300.01401, 326.81083,     -1.24405,-1.76743,50.00000,20.00000,6.795512e-08,0.78719
300.01999, 326.91083,     -1.24522,-1.76878,50.00000,20.00000,6.791426e-08,0.78719
300.00699, 327.01083,     -1.24385,-1.76878,50.00000,20.00000,6.792835e-08,0.78720
300.01501, 327.11083,     -1.24425,-1.76878,50.00000,20.00000,6.796628e-08,0.78719
300.01700, 327.21083,     -1.24444,-1.77014,50.00000,20.00000,6.799160e-08,0.78719
300.00400, 327.31083,     -1.24520,-1.76878,50.00000,20.00000,6.802287e-08,0.78720
300.00800, 327.41083,     -1.24482,-1.77014,50.00000,20.00000,6.806119e-08,0.78720
300.01801, 327.51083,     -1.24445,-1.77150,50.00000,20.00000,6.804028e-08,0.78719
300.00900, 327.61083,     -1.24424,-1.77150,50.00000,20.00000,6.795973e-08,0.78720
300.01401, 327.71083,     -1.24560,-1.77150,50.00000,20.00000,6.791222e-08,0.78719
300.01300, 327.81083,     -1.24521,-1.77286,50.00000,20.00000,6.792674e-08,0.78719
300.01801, 327.91083,     -1.24406,-1.77150,50.00000,20.00000,6.797303e-08,0.78719
300.01401, 328.01083,     -1.24425,-1.77286,50.00000,20.00000,6.798791e-08,0.78719
300.01801, 328.11083,     -1.24483,-1.77421,50.00000,20.00000,6.794084e-08,0.78719
300.00900, 328.21083,     -1.24443,-1.77421,50.00000,20.00000,6.794730e-08,0.78720
300.00601, 328.31083,     -1.24462,-1.77421,50.00000,20.00000,6.804304e-08,0.78720
300.00601, 328.41083,     -1.24385,-1.77421,50.00000,20.00000,6.809306e-08,0.78720
300.01401, 328.51083,     -1.24541,-1.77421,50.00000,20.00000,6.806660e-08,0.78719
300.01199, 328.61083,     -1.24463,-1.77557,50.00000,20.00000,6.803395e-08,0.78719
300.01199, 328.71083,     -1.24347,-1.77557,50.00000,20.00000,6.799211e-08,0.78719
300.00400, 328.81083,     -1.24423,-1.77693,50.00000,20.00000,6.791441e-08,0.78720
300.01901, 328.91083,     -1.24387,-1.77693,50.00000,20.00000,6.786845e-08,0.78719
300.02100, 329.01083,     -1.24290,-1.77693,50.00000,20.00000,6.789305e-08,0.78719
300.01901, 329.11083,     -1.24270,-1.77693,50.00000,20.00000,6.789452e-08,0.78719
300.01199, 329.21083,     -1.24192,-1.77829,50.00000,20.00000,6.784622e-08,0.78719
300.01700, 329.31083,     -1.24115,-1.77829,50.00000,20.00000,6.784464e-08,0.78719
300.02100, 329.41083,     -1.24212,-1.77829,50.00000,20.00000,6.792029e-08,0.78719
300.01501, 329.51083,     -1.24134,-1.77964,50.00000,20.00000,6.803111e-08,0.78719
300.01099, 329.61083,     -1.24153,-1.77964,50.00000,20.00000,6.808822e-08,0.78720
300.01801, 329.71083,     -1.24115,-1.77964,50.00000,20.00000,6.803011e-08,0.78719
300.01901, 329.81083,     -1.24076,-1.78100,50.00000,20.00000,6.796541e-08,0.78719
300.01599, 329.91083,     -1.24231,-1.78100,50.00000,20.00000,6.797021e-08,0.78719
300.00400, 330.01083,     -1.24152,-1.78100,50.00000,20.00000,6.798691e-08,0.78720
300.02100, 330.11083,     -1.24271,-1.78100,50.00000,20.00000,6.798301e-08,0.78719
300.00800, 330.21083,     -1.24211,-1.78100,50.00000,20.00000,6.797361e-08,0.78720
300.00500, 330.31083,     -1.24326,-1.78202,50.00000,20.00000,6.798925e-08,0.78720
300.00500, 330.41083,     -1.24288,-1.78338,50.00000,20.00000,6.805703e-08,0.78720
300.00601, 330.51083,     -1.24482,-1.78372,50.00000,20.00000,6.814349e-08,0.78720
300.01401, 330.61083,     -1.24522,-1.78372,50.00000,20.00000,6.818846e-08,0.78719
300.00299, 330.71083,     -1.24442,-1.78372,50.00000,20.00000,6.811806e-08,0.78720
300.01001, 330.81083,     -1.24443,-1.78236,50.00000,20.00000,6.797277e-08,0.78720
300.01001, 330.91083,     -1.24327,-1.78507,50.00000,20.00000,6.793146e-08,0.78720
300.01300, 331.01083,     -1.24541,-1.78372,50.00000,20.00000,6.797634e-08,0.78719
300.02100, 331.11083,     -1.24503,-1.78519,50.00000,20.00000,6.797507e-08,0.78719
300.01001, 331.21083,     -1.24502,-1.78621,50.00000,20.00000,6.796317e-08,0.78720
300.01999, 331.31083,     -1.24445,-1.78621,50.00000,20.00000,6.800751e-08,0.78719
300.00699, 331.41083,     -1.24365,-1.78621,50.00000,20.00000,6.805780e-08,0.78720
300.02200, 331.51083,     -1.24251,-1.78621,50.00000,20.00000,6.806929e-08,0.78719
300.01199, 331.61083,     -1.24308,-1.78621,50.00000,20.00000,6.804644e-08,0.78719
300.01599, 331.71083,     -1.24347,-1.78790,50.00000,20.00000,6.801167e-08,0.78719
300.01001, 331.81083,     -1.24327,-1.78926,50.00000,20.00000,6.799576e-08,0.78720
300.01001, 331.91083,     -1.24230,-1.78858,50.00000,20.00000,6.799593e-08,0.78720
300.01199, 332.01083,     -1.23998,-1.78926,50.00000,20.00000,6.800169e-08,0.78719
300.01001, 332.11083,     -1.24153,-1.78926,50.00000,20.00000,6.804519e-08,0.78720
300.01599, 332.21083,     -1.24057,-1.78926,50.00000,20.00000,6.812610e-08,0.78719
300.02200, 332.31083,     -1.24096,-1.78926,50.00000,20.00000,6.813287e-08,0.78719
300.03101, 332.41083,     -1.24039,-1.79062,50.00000,20.00000,6.804668e-08,0.78718
300.02100, 332.51083,     -1.24096,-1.79062,50.00000,20.00000,6.799174e-08,0.78719
300.02200, 332.61083,     -1.24135,-1.79198,50.00000,20.00000,6.798018e-08,0.78719
300.02200, 332.71083,     -1.24193,-1.79198,50.00000,20.00000,6.795191e-08,0.78719
300.02802, 332.81083,     -1.24272,-1.79198,50.00000,20.00000,6.794409e-08,0.78718
300.02399, 332.91083,     -1.24271,-1.79198,50.00000,20.00000,6.798876e-08,0.78718
300.01099, 333.01083,     -1.24308,-1.79333,50.00000,20.00000,6.800040e-08,0.78720
300.01501, 333.11083,     -1.24444,-1.79333,50.00000,20.00000,6.796727e-08,0.78719
300.01401, 333.21083,     -1.24386,-1.79333,50.00000,20.00000,6.801303e-08,0.78719
300.02499, 333.31083,     -1.24446,-1.79469,50.00000,20.00000,6.809391e-08,0.78718
300.01801, 333.41083,     -1.24367,-1.79469,50.00000,20.00000,6.804892e-08,0.78719
300.02701, 333.51083,     -1.24388,-1.79435,50.00000,20.00000,6.798624e-08,0.78718
300.01999, 333.61083,     -1.24329,-1.79571,50.00000,20.00000,6.807511e-08,0.78719
300.02701, 333.71083,     -1.24330,-1.79571,50.00000,20.00000,6.815076e-08,0.78718
300.02600, 333.81083,     -1.24310,-1.79571,50.00000,20.00000,6.807452e-08,0.78718
300.01999, 333.91083,     -1.24329,-1.79707,50.00000,20.00000,6.797197e-08,0.78719
300.01599, 334.01083,     -1.24328,-1.79707,50.00000,20.00000,6.792703e-08,0.78719
300.01599, 334.11083,     -1.24406,-1.79842,50.00000,20.00000,6.792642e-08,0.78719
300.01599, 334.21083,     -1.24270,-1.79842,50.00000,20.00000,6.796624e-08,0.78719
300.00299, 334.31083,     -1.24229,-1.79978,50.00000,20.00000,6.804412e-08,0.78720
300.01300, 334.41083,     -1.24250,-1.79842,50.00000,20.00000,6.808181e-08,0.78719
300.00699, 334.51083,     -1.24269,-1.79978,50.00000,20.00000,6.801809e-08,0.78720
299.99701, 334.61083,     -1.24248,-1.79876,50.00000,20.00000,6.796468e-08,0.78721
300.00299, 334.71083,     -1.24229,-1.79876,50.00000,20.00000,6.799095e-08,0.78720
300.00500, 334.81083,     -1.24113,-1.80023,50.00000,20.00000,6.801202e-08,0.78720
300.00101, 334.91083,     -1.24132,-1.80159,50.00000,20.00000,6.802256e-08,0.78721
300.01700, 335.01083,     -1.24134,-1.80159,50.00000,20.00000,6.810115e-08,0.78719
300.01099, 335.11083,     -1.24114,-1.80159,50.00000,20.00000,6.816137e-08,0.78720
300.01501, 335.21083,     -1.24037,-1.80295,50.00000,20.00000,6.806350e-08,0.78719
300.00201, 335.31083,     -1.24190,-1.80295,50.00000,20.00000,6.795089e-08,0.78720
300.01901, 335.41083,     -1.23960,-1.80431,50.00000,20.00000,6.797548e-08,0.78719
300.02802, 335.51083,     -1.24155,-1.80295,50.00000,20.00000,6.803318e-08,0.78718
300.01700, 335.61083,     -1.24076,-1.80431,50.00000,20.00000,6.804173e-08,0.78719
300.02499, 335.71083,     -1.24116,-1.80431,50.00000,20.00000,6.802540e-08,0.78718
300.02701, 335.81083,     -1.24233,-1.80431,50.00000,20.00000,6.803018e-08,0.78718
300.02399, 335.91083,     -1.24194,-1.80566,50.00000,20.00000,6.809810e-08,0.78718
300.02802, 336.01083,     -1.24194,-1.80566,50.00000,20.00000,6.813533e-08,0.78718
300.02100, 336.11083,     -1.24271,-1.80566,50.00000,20.00000,6.803694e-08,0.78719
300.01700, 336.21083,     -1.24348,-1.80702,50.00000,20.00000,6.796048e-08,0.78719
300.02301, 336.31083,     -1.24368,-1.80736,50.00000,20.00000,6.801422e-08,0.78718
300.01599, 336.41083,     -1.24250,-1.80838,50.00000,20.00000,6.802611e-08,0.78719
300.01801, 336.51083,     -1.24231,-1.80838,50.00000,20.00000,6.794895e-08,0.78719
300.01801, 336.61083,     -1.24231,-1.80736,50.00000,20.00000,6.794484e-08,0.78719
300.01999, 336.71083,     -1.24212,-1.80883,50.00000,20.00000,6.801113e-08,0.78719
300.01401, 336.81083,     -1.24153,-1.80883,50.00000,20.00000,6.803450e-08,0.78719
300.02499, 336.91083,     -1.24155,-1.80883,50.00000,20.00000,6.801469e-08,0.78718
300.02399, 337.01083,     -1.24116,-1.81019,50.00000,20.00000,6.799371e-08,0.78718
300.01401, 337.11083,     -1.23998,-1.81019,50.00000,20.00000,6.799213e-08,0.78719
300.00699, 337.21083,     -1.24055,-1.81121,50.00000,20.00000,6.801315e-08,0.78720
300.01199, 337.31083,     -1.23998,-1.81121,50.00000,20.00000,6.803530e-08,0.78719
300.01001, 337.41083,     -1.23881,-1.81155,50.00000,20.00000,6.804156e-08,0.78720
300.01099, 337.51083,     -1.23785,-1.81257,50.00000,20.00000,6.802552e-08,0.78720
300.00800, 337.61083,     -1.23765,-1.81257,50.00000,20.00000,6.800541e-08,0.78720
300.00500, 337.71083,     -1.23803,-1.81290,50.00000,20.00000,6.800836e-08,0.78720
300.01099, 337.81083,     -1.23765,-1.81290,50.00000,20.00000,6.800909e-08,0.78720
300.01801, 337.91083,     -1.23727,-1.81392,50.00000,20.00000,6.798244e-08,0.78719
300.01599, 338.01083,     -1.23708,-1.81426,50.00000,20.00000,6.797679e-08,0.78719
300.02499, 338.11083,     -1.23670,-1.81426,50.00000,20.00000,6.801420e-08,0.78718
300.02499, 338.21083,     -1.23670,-1.81562,50.00000,20.00000,6.803034e-08,0.78718
300.03000, 338.31083,     -1.23787,-1.81562,50.00000,20.00000,6.800850e-08,0.78718
300.01999, 338.41083,     -1.23766,-1.81562,50.00000,20.00000,6.800113e-08,0.78719
300.01901, 338.51083,     -1.23747,-1.81562,50.00000,20.00000,6.800438e-08,0.78719
300.01501, 338.61083,     -1.23979,-1.81698,50.00000,20.00000,6.798090e-08,0.78719
300.01801, 338.71083,     -1.23863,-1.81732,50.00000,20.00000,6.797084e-08,0.78719
300.01599, 338.81083,     -1.23863,-1.81732,50.00000,20.00000,6.801202e-08,0.78719
300.02200, 338.91083,     -1.23883,-1.81833,50.00000,20.00000,6.800861e-08,0.78719
300.02200, 339.01083,     -1.23980,-1.81833,50.00000,20.00000,6.793400e-08,0.78719
300.03000, 339.11083,     -1.24059,-1.81969,50.00000,20.00000,6.795284e-08,0.78718
300.02600, 339.21083,     -1.23981,-1.81969,50.00000,20.00000,6.806441e-08,0.78718
300.01801, 339.31083,     -1.24018,-1.81901,50.00000,20.00000,6.806879e-08,0.78719
300.02499, 339.41083,     -1.24039,-1.82037,50.00000,20.00000,6.800737e-08,0.78718
300.00699, 339.51083,     -1.24055,-1.82037,50.00000,20.00000,6.803613e-08,0.78720
300.02100, 339.61083,     -1.24057,-1.82173,50.00000,20.00000,6.807586e-08,0.78719
300.01999, 339.71083,     -1.24057,-1.82037,50.00000,20.00000,6.801463e-08,0.78719
300.02100, 339.81083,     -1.24019,-1.82037,50.00000,20.00000,6.790839e-08,0.78719
300.02301, 339.91083,     -1.24019,-1.82139,50.00000,20.00000,6.784044e-08,0.78718
300.01001, 340.01083,     -1.23920,-1.82139,50.00000,20.00000,6.787780e-08,0.78720
300.01999, 340.11083,     -1.23922,-1.82275,50.00000,20.00000,6.798821e-08,0.78719
300.03101, 340.21083,     -1.23923,-1.82309,50.00000,20.00000,6.805562e-08,0.78718
300.02899, 340.31083,     -1.23981,-1.82241,50.00000,20.00000,6.806115e-08,0.78718
300.02200, 340.41083,     -1.23922,-1.82376,50.00000,20.00000,6.803578e-08,0.78719
300.02200, 340.51083,     -1.24154,-1.82376,50.00000,20.00000,6.799101e-08,0.78719
300.02499, 340.61083,     -1.24135,-1.82376,50.00000,20.00000,6.795280e-08,0.78718
300.01599, 340.71083,     -1.24115,-1.82512,50.00000,20.00000,6.799289e-08,0.78719
300.01599, 340.81083,     -1.24018,-1.82512,50.00000,20.00000,6.810189e-08,0.78719
300.01599, 340.91083,     -1.23998,-1.82648,50.00000,20.00000,6.815858e-08,0.78719
300.02499, 341.01083,     -1.24194,-1.82648,50.00000,20.00000,6.813803e-08,0.78718
300.01999, 341.11083,     -1.24077,-1.82784,50.00000,20.00000,6.808907e-08,0.78719
300.02100, 341.21083,     -1.24096,-1.82648,50.00000,20.00000,6.805893e-08,0.78719
300.02701, 341.31083,     -1.24213,-1.82818,50.00000,20.00000,6.807150e-08,0.78718
300.03299, 341.41083,     -1.24117,-1.82886,50.00000,20.00000,6.807141e-08,0.78718
300.01700, 341.51083,     -1.24289,-1.82886,50.00000,20.00000,6.802939e-08,0.78719
300.02701, 341.61083,     -1.24116,-1.82886,50.00000,20.00000,6.801364e-08,0.78718
300.01599, 341.71083,     -1.24057,-1.82886,50.00000,20.00000,6.803148e-08,0.78719
300.01401, 341.81083,     -1.24211,-1.83021,50.00000,20.00000,6.801532e-08,0.78719
300.01700, 341.91083,     -1.24096,-1.83021,50.00000,20.00000,6.797793e-08,0.78719
300.01801, 342.01083,     -1.24154,-1.83021,50.00000,20.00000,6.797584e-08,0.78719
300.00699, 342.11083,     -1.24113,-1.83157,50.00000,20.00000,6.801365e-08,0.78720
300.01501, 342.21083,     -1.24095,-1.83157,50.00000,20.00000,6.806187e-08,0.78719
300.00299, 342.31083,     -1.23997,-1.83293,50.00000,20.00000,6.804769e-08,0.78720
300.01999, 342.41083,     -1.23960,-1.83157,50.00000,20.00000,6.797382e-08,0.78719
300.01999, 342.51083,     -1.23941,-1.83293,50.00000,20.00000,6.799035e-08,0.78719
300.02399, 342.61083,     -1.23922,-1.83293,50.00000,20.00000,6.809181e-08,0.78718
300.02301, 342.71083,     -1.23844,-1.83429,50.00000,20.00000,6.811258e-08,0.78718
300.01501, 342.81083,     -1.23979,-1.83429,50.00000,20.00000,6.805408e-08,0.78719
300.01901, 342.91083,     -1.23863,-1.83429,50.00000,20.00000,6.801565e-08,0.78719
300.02802, 343.01083,     -1.24020,-1.83496,50.00000,20.00000,6.801433e-08,0.78718
300.01300, 343.11083,     -1.23940,-1.83496,50.00000,20.00000,6.803457e-08,0.78719
300.01599, 343.21083,     -1.23998,-1.83564,50.00000,20.00000,6.805147e-08,0.78719
300.01501, 343.31083,     -1.24095,-1.83700,50.00000,20.00000,6.804696e-08,0.78719
300.01801, 343.41083,     -1.24115,-1.83598,50.00000,20.00000,6.801818e-08,0.78719
300.02301, 343.51083,     -1.24213,-1.83598,50.00000,20.00000,6.799115e-08,0.78718
300.00699, 343.61083,     -1.24172,-1.83734,50.00000,20.00000,6.800649e-08,0.78720
300.00800, 343.71083,     -1.24346,-1.83734,50.00000,20.00000,6.801273e-08,0.78720
300.02499, 343.81083,     -1.24135,-1.83734,50.00000,20.00000,6.794450e-08,0.78718
300.01501, 343.91083,     -1.24192,-1.83870,50.00000,20.00000,6.791019e-08,0.78719
300.01401, 344.01083,     -1.24076,-1.83870,50.00000,20.00000,6.798833e-08,0.78719
300.02301, 344.11083,     -1.24155,-1.84006,50.00000,20.00000,6.804557e-08,0.78718
300.02399, 344.21083,     -1.24135,-1.84006,50.00000,20.00000,6.802754e-08,0.78718
300.01700, 344.31083,     -1.24076,-1.83938,50.00000,20.00000,6.803183e-08,0.78719
300.01999, 344.41083,     -1.24057,-1.83938,50.00000,20.00000,6.806543e-08,0.78719
300.01700, 344.51083,     -1.24037,-1.84073,50.00000,20.00000,6.806597e-08,0.78719
300.00800, 344.61083,     -1.23959,-1.84073,50.00000,20.00000,6.805227e-08,0.78720
300.02100, 344.71083,     -1.23980,-1.84073,50.00000,20.00000,6.806251e-08,0.78719
300.01501, 344.81083,     -1.23843,-1.84073,50.00000,20.00000,6.805629e-08,0.78719
300.00699, 344.91083,     -1.23881,-1.84209,50.00000,20.00000,6.800424e-08,0.78720
