#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,2024_02_16_SL_001H_280C_isotherm_1pt_min_SCB_with_100C_stabilization.ngb-ss5
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,PS                                                                          
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F5                                                           
#PROJECT:                    ,2024_02_16_SL_005                                                           
#DATE/TIME:                  ,2/16/2024 3:54:24 PM (UTC-5)                                                
#CORR. FILE:                 ,                                                                            
#TEMPCAL:                    ,28-06-2023 13:26                                                            
#SENSITIVITY:                ,28-06-2023 13:53                                                            
#LABORATORY:                 ,Tran/AAG                                                                    
#OPERATOR:                   ,Stanley                                                                     
#REMARK:                     ,                                                                            
#SAMPLE:                     ,001H_control                                                                
#SAMPLE MASS /mg:            ,5.58                                                                        
#MATERIAL:                   ,                                                                            
#REFERENCE:                  ,                                                                            
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                                           
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,000                                                                         
#EXO:                        ,-1                                                                          
#RANGE:                      ,30°C....800°C/0.0....10.0K/min                                              
#SEGMENT:                    ,S1-5/5                                                                      
#SEG. 1:                     ,30°C/10.0(K/min)/100°C                                                      
#SEG. 2:                     ,100°C/00:10/100°C                                                           
#SEG. 3:                     ,100°C/10.0(K/min)/350°C                                                     
#SEG. 4:                     ,350°C/04:00/350°C                                                           
#SEG. 5:                     ,350°C/10.0(K/min)/800°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW),Segment
350.11700,183.60000,     -0.21201,      9.25681,50.00000,20.00000,9.432855e-08,0.73970,4
350.04199,183.70000,     -0.21273,      9.25681,50.00000,20.00000,9.434306e-08,0.73977,4
350.05600,183.80000,     -0.21292,      9.25681,50.00000,20.00000,9.433798e-08,0.73976,4
350.05200,183.90000,     -0.21347,      9.25681,50.00000,20.00000,9.430986e-08,0.73976,4
350.04501,184.00000,     -0.21514,      9.21416,50.00000,20.00000,9.426971e-08,0.73977,4
350.04901,184.10000,     -0.21606,      9.23853,50.00000,20.00000,9.421920e-08,0.73977,4
350.04401,184.20000,     -0.21698,      9.22025,50.00000,20.00000,9.419025e-08,0.73977,4
350.03900,184.30000,     -0.21661,      9.21219,50.00000,20.00000,9.425718e-08,0.73978,4
350.04401,184.40000,     -0.21772,      9.21219,50.00000,20.00000,9.434605e-08,0.73977,4
350.03601,184.50000,     -0.21828,      9.18781,50.00000,20.00000,9.428070e-08,0.73978,4
350.03299,184.60000,     -0.21957,      9.18781,50.00000,20.00000,9.419528e-08,0.73978,4
350.03000,184.70000,     -0.22086,      9.18781,50.00000,20.00000,9.429987e-08,0.73978,4
350.04800,184.80000,     -0.22031,      9.18781,50.00000,20.00000,9.429982e-08,0.73977,4
350.04199,184.90000,     -0.22160,      9.16344,50.00000,20.00000,9.394183e-08,0.73977,4
350.03201,185.00000,     -0.22289,      9.16344,50.00000,20.00000,9.378948e-08,0.73978,4
350.04001,185.10000,     -0.22290,      9.16344,50.00000,20.00000,9.401802e-08,0.73977,4
350.04001,185.20000,     -0.22364,      9.11487,50.00000,20.00000,9.365534e-08,0.73977,4
350.04199,185.30000,     -0.22493,      9.11487,50.00000,20.00000,9.306780e-08,0.73977,4
350.04099,185.40000,     -0.22456,      9.11487,50.00000,20.00000,9.423271e-08,0.73977,4
350.03400,185.50000,     -0.22567,      9.11487,50.00000,20.00000,9.371349e-08,0.73978,4
350.04300,185.60000,     -0.22678,      9.09050,50.00000,20.00000,8.590614e-08,0.73977,4
350.03201,185.70000,     -0.22715,      9.09050,50.00000,20.00000,8.073357e-08,0.73978,4
350.03500,185.80000,     -0.22826,      9.09050,50.00000,20.00000,9.011634e-08,0.73978,4
350.04199,185.90000,     -0.22789,      9.09050,50.00000,20.00000,1.006181e-07,0.73977,4
350.03699,186.00000,     -0.22918,      9.06613,50.00000,20.00000,9.904390e-08,0.73978,4
350.03699,186.10000,     -0.22918,      9.04785,50.00000,20.00000,9.447470e-08,0.73978,4
350.03500,186.20000,     -0.23029,      9.04785,50.00000,20.00000,9.407270e-08,0.73978,4
350.02802,186.30000,     -0.23066,      9.04785,50.00000,20.00000,9.475434e-08,0.73979,4
350.03101,186.40000,     -0.22992,      9.04176,50.00000,20.00000,9.472137e-08,0.73978,4
350.02701,186.50000,     -0.23121,      9.04176,50.00000,20.00000,9.461394e-08,0.73979,4
350.03201,186.60000,     -0.23214,      9.01756,50.00000,20.00000,9.465287e-08,0.73978,4
350.03299,186.70000,     -0.23195,      9.01756,50.00000,20.00000,9.467551e-08,0.73978,4
350.04501,186.80000,     -0.23232,      9.01756,50.00000,20.00000,9.459215e-08,0.73977,4
350.03101,186.90000,     -0.23269,      9.00538,50.00000,20.00000,9.440595e-08,0.73978,4
350.03101,187.00000,     -0.23380,      8.99319,50.00000,20.00000,9.434255e-08,0.73978,4
350.04001,187.10000,     -0.23491,      8.99319,50.00000,20.00000,9.448797e-08,0.73977,4
350.03101,187.20000,     -0.23491,      8.96882,50.00000,20.00000,9.452879e-08,0.73978,4
350.02600,187.30000,     -0.23454,      8.94444,50.00000,20.00000,9.442171e-08,0.73979,4
350.02899,187.40000,     -0.23602,      8.94444,50.00000,20.00000,9.448313e-08,0.73978,4
350.03601,187.50000,     -0.23620,      8.96272,50.00000,20.00000,9.463582e-08,0.73978,4
350.02200,187.60000,     -0.23601,      8.93853,50.00000,20.00000,9.453733e-08,0.73979,4
350.03900,187.70000,     -0.23768,      8.92634,50.00000,20.00000,9.440272e-08,0.73978,4
350.02600,187.80000,     -0.23731,      8.91416,50.00000,20.00000,9.455124e-08,0.73979,4
350.03601,187.90000,     -0.23879,      8.91416,50.00000,20.00000,9.468173e-08,0.73978,4
350.03400,188.00000,     -0.23787,      8.89588,50.00000,20.00000,9.456091e-08,0.73978,4
350.04401,188.10000,     -0.23990,      8.89588,50.00000,20.00000,9.447230e-08,0.73977,4
350.03699,188.20000,     -0.24138,      8.88978,50.00000,20.00000,9.453095e-08,0.73978,4
350.03201,188.30000,     -0.24230,      8.88978,50.00000,20.00000,9.454308e-08,0.73978,4
350.03400,188.40000,     -0.24267,      8.88978,50.00000,20.00000,9.446257e-08,0.73978,4
350.02899,188.50000,     -0.24322,      8.86541,50.00000,20.00000,9.436753e-08,0.73978,4
350.02600,188.60000,     -0.24544,      8.85932,50.00000,20.00000,9.430867e-08,0.73979,4
350.03900,188.70000,     -0.24581,      8.84104,50.00000,20.00000,9.430699e-08,0.73978,4
350.03699,188.80000,     -0.24581,      8.84104,50.00000,20.00000,9.431707e-08,0.73978,4
350.03699,188.90000,     -0.24581,      8.81685,50.00000,20.00000,9.430327e-08,0.73978,4
350.03299,189.00000,     -0.24655,      8.81685,50.00000,20.00000,9.431590e-08,0.73978,4
350.03101,189.10000,     -0.24858,      8.81685,50.00000,20.00000,9.436241e-08,0.73978,4
350.03400,189.20000,     -0.24785,      8.81685,50.00000,20.00000,9.434544e-08,0.73978,4
350.03699,189.30000,     -0.24729,      8.79247,50.00000,20.00000,9.426466e-08,0.73978,4
350.03400,189.40000,     -0.24896,      8.79247,50.00000,20.00000,9.424339e-08,0.73978,4
350.03799,189.50000,     -0.24951,      8.79247,50.00000,20.00000,9.432052e-08,0.73978,4
350.02499,189.60000,     -0.25172,      8.76810,50.00000,20.00000,9.444668e-08,0.73979,4
350.04501,189.70000,     -0.25210,      8.74373,50.00000,20.00000,9.445274e-08,0.73977,4
350.04999,189.80000,     -0.25229,      8.74373,50.00000,20.00000,9.422903e-08,0.73976,4
350.04300,189.90000,     -0.25321,      8.74373,50.00000,20.00000,9.410652e-08,0.73977,4
350.03601,190.00000,     -0.25524,      8.71953,50.00000,20.00000,9.424283e-08,0.73978,4
350.04300,190.10000,     -0.25617,      8.74373,50.00000,20.00000,9.420367e-08,0.73977,4
350.03500,190.20000,     -0.25653,      8.71953,50.00000,20.00000,9.393599e-08,0.73978,4
350.03699,190.30000,     -0.25783,      8.69516,50.00000,20.00000,9.393107e-08,0.73978,4
350.03299,190.40000,     -0.25838,      8.71953,50.00000,20.00000,9.402247e-08,0.73978,4
350.02499,190.50000,     -0.26004,      8.69516,50.00000,20.00000,9.364085e-08,0.73979,4
350.03101,190.60000,     -0.26023,      8.71953,50.00000,20.00000,9.344714e-08,0.73978,4
350.02499,190.70000,     -0.26023,      8.69516,50.00000,20.00000,9.410367e-08,0.73979,4
350.02899,190.80000,     -0.26060,      8.67079,50.00000,20.00000,9.264244e-08,0.73978,4
350.02899,190.90000,     -0.26115,      8.67079,50.00000,20.00000,8.851039e-08,0.73978,4
350.02600,191.00000,     -0.26023,      8.65860,50.00000,20.00000,9.265708e-08,0.73979,4
350.03000,191.10000,     -0.23639,      8.65860,50.00000,20.00000,1.071267e-07,0.73978,4
350.02301,191.20000,     -0.24156,      8.63441,50.00000,20.00000,1.107107e-07,0.73979,4
350.02701,191.30000,     -0.24655,      8.63441,50.00000,20.00000,9.996473e-08,0.73979,4
350.01501,191.40000,     -0.24839,      8.61004,50.00000,20.00000,9.344234e-08,0.73980,4
350.02301,191.50000,     -0.25098,      8.61004,50.00000,20.00000,9.433521e-08,0.73979,4
350.01999,191.60000,     -0.25320,      8.61004,50.00000,20.00000,9.508468e-08,0.73979,4
350.02701,191.70000,     -0.25635,      8.61004,50.00000,20.00000,9.459868e-08,0.73979,4
350.03000,191.80000,     -0.25783,      8.61004,50.00000,20.00000,9.449394e-08,0.73978,4
350.02399,191.90000,     -0.25930,      8.61004,50.00000,20.00000,9.456831e-08,0.73979,4
350.03101,192.00000,     -0.25930,      8.58566,50.00000,20.00000,9.442134e-08,0.73978,4
350.03201,192.10000,     -0.26152,      8.55735,50.00000,20.00000,9.437239e-08,0.73978,4
350.02100,192.20000,     -0.26189,      8.55735,50.00000,20.00000,9.455359e-08,0.73979,4
350.03900,192.30000,     -0.26226,      8.55735,50.00000,20.00000,9.462740e-08,0.73978,4
350.03299,192.40000,     -0.26337,      8.55735,50.00000,20.00000,9.452948e-08,0.73978,4
350.02899,192.50000,     -0.26392,      8.53297,50.00000,20.00000,9.451262e-08,0.73978,4
350.03601,192.60000,     -0.26633,      8.51470,50.00000,20.00000,9.458316e-08,0.73978,4
350.03201,192.70000,     -0.26836,      8.52688,50.00000,20.00000,9.458801e-08,0.73978,4
350.03000,192.80000,     -0.26891,      8.52688,50.00000,20.00000,9.451142e-08,0.73978,4
350.02899,192.90000,     -0.27095,      8.50860,50.00000,20.00000,9.440227e-08,0.73978,4
350.02200,193.00000,     -0.27261,      8.47814,50.00000,20.00000,9.434911e-08,0.73979,4
350.01999,193.10000,     -0.27390,      8.49642,50.00000,20.00000,9.439912e-08,0.73979,4
350.02701,193.20000,     -0.27686,      8.49642,50.00000,20.00000,9.446239e-08,0.73979,4
350.02301,193.30000,     -0.27778,      8.47222,50.00000,20.00000,9.450429e-08,0.73979,4
350.02100,193.40000,     -0.27741,      8.49032,50.00000,20.00000,9.459818e-08,0.73979,4
350.01300,193.50000,     -0.27759,      8.47222,50.00000,20.00000,9.467189e-08,0.73980,4
350.02399,193.60000,     -0.27594,      8.46613,50.00000,20.00000,9.455654e-08,0.73979,4
350.01599,193.70000,     -0.27778,      8.46613,50.00000,20.00000,9.440122e-08,0.73980,4
350.01501,193.80000,     -0.27760,      8.44176,50.00000,20.00000,9.443833e-08,0.73980,4
350.02200,193.90000,     -0.27834,      8.43566,50.00000,20.00000,9.456218e-08,0.73979,4
350.01801,194.00000,     -0.27815,      8.41738,50.00000,20.00000,9.461606e-08,0.73980,4
350.02600,194.10000,     -0.27686,      8.44176,50.00000,20.00000,9.456232e-08,0.73979,4
350.01501,194.20000,     -0.27723,      8.41738,50.00000,20.00000,9.444949e-08,0.73980,4
350.02600,194.30000,     -0.27612,      8.41738,50.00000,20.00000,9.442215e-08,0.73979,4
350.02701,194.40000,     -0.27742,      8.39910,50.00000,20.00000,9.447090e-08,0.73979,4
350.01901,194.50000,     -0.27834,      8.39910,50.00000,20.00000,9.445322e-08,0.73979,4
350.01300,194.60000,     -0.27778,      8.39910,50.00000,20.00000,9.438124e-08,0.73980,4
350.02600,194.70000,     -0.27778,      8.39910,50.00000,20.00000,9.434051e-08,0.73979,4
350.01801,194.80000,     -0.27908,      8.39910,50.00000,20.00000,9.428967e-08,0.73980,4
350.01999,194.90000,     -0.27889,      8.36882,50.00000,20.00000,9.418081e-08,0.73979,4
350.01999,195.00000,     -0.27945,      8.36882,50.00000,20.00000,9.415818e-08,0.73979,4
350.01999,195.10000,     -0.28000,      8.34444,50.00000,20.00000,9.429380e-08,0.73979,4
350.03201,195.20000,     -0.28148,      8.33226,50.00000,20.00000,9.437551e-08,0.73978,4
350.02701,195.30000,     -0.28185,      8.33226,50.00000,20.00000,9.432463e-08,0.73979,4
350.02399,195.40000,     -0.28222,      8.33226,50.00000,20.00000,9.428177e-08,0.73979,4
350.02701,195.50000,     -0.28241,      8.30179,50.00000,20.00000,9.424082e-08,0.73979,4
350.02701,195.60000,     -0.28296,      8.30179,50.00000,20.00000,9.408935e-08,0.73979,4
350.02600,195.70000,     -0.28388,      8.32007,50.00000,20.00000,9.408260e-08,0.73979,4
350.02499,195.80000,     -0.28370,      8.32616,50.00000,20.00000,9.442469e-08,0.73979,4
350.02899,195.90000,     -0.28462,      8.30179,50.00000,20.00000,9.396659e-08,0.73978,4
350.03400,196.00000,     -0.28463,      8.27742,50.00000,20.00000,9.270687e-08,0.73978,4
350.03101,196.10000,     -0.28573,      8.30179,50.00000,20.00000,9.526586e-08,0.73978,4
350.01901,196.20000,     -0.28554,      8.27742,50.00000,20.00000,9.805577e-08,0.73979,4
350.02301,196.30000,     -0.28499,      8.25323,50.00000,20.00000,8.206005e-08,0.73979,4
350.02399,196.40000,     -0.28555,      8.25323,50.00000,20.00000,5.809682e-08,0.73979,4
350.01999,196.50000,     -0.28517,      8.25323,50.00000,20.00000,6.682336e-08,0.73979,4
350.01700,196.60000,     -0.28462,      8.25323,50.00000,20.00000,9.525233e-08,0.73980,4
350.02301,196.70000,     -0.28425,      8.22885,50.00000,20.00000,1.025928e-07,0.73979,4
350.02899,196.80000,     -0.28407,      8.22885,50.00000,20.00000,9.518467e-08,0.73978,4
350.04099,196.90000,     -0.28370,      8.22885,50.00000,20.00000,9.331598e-08,0.73977,4
350.03699,197.00000,     -0.28426,      8.20448,50.00000,20.00000,9.483085e-08,0.73978,4
350.04099,197.10000,     -0.28370,      8.20448,50.00000,20.00000,9.486251e-08,0.73977,4
350.03500,197.20000,     -0.28463,      8.21667,50.00000,20.00000,9.444984e-08,0.73978,4
350.02899,197.30000,     -0.28536,      8.19229,50.00000,20.00000,9.450505e-08,0.73978,4
350.03799,197.40000,     -0.28463,      8.19229,50.00000,20.00000,9.461345e-08,0.73978,4
350.03601,197.50000,     -0.28555,      8.16810,50.00000,20.00000,9.458591e-08,0.73978,4
350.03101,197.60000,     -0.28610,      8.16810,50.00000,20.00000,9.448907e-08,0.73978,4
350.04099,197.70000,     -0.28611,      8.14982,50.00000,20.00000,9.442939e-08,0.73977,4
350.03601,197.80000,     -0.28703,      8.14982,50.00000,20.00000,9.449694e-08,0.73978,4
350.03101,197.90000,     -0.28684,      8.14982,50.00000,20.00000,9.462480e-08,0.73978,4
350.04099,198.00000,     -0.28740,      8.14373,50.00000,20.00000,9.470181e-08,0.73977,4
350.04099,198.10000,     -0.28777,      8.12545,50.00000,20.00000,9.462914e-08,0.73977,4
350.04199,198.20000,     -0.28851,      8.11935,50.00000,20.00000,9.443453e-08,0.73977,4
350.03201,198.30000,     -0.28962,      8.11935,50.00000,20.00000,9.433308e-08,0.73978,4
350.05301,198.40000,     -0.28907,      8.11935,50.00000,20.00000,9.437988e-08,0.73976,4
350.05399,198.50000,     -0.29055,      8.09498,50.00000,20.00000,9.445074e-08,0.73976,4
350.04501,198.60000,     -0.29017,      8.08280,50.00000,20.00000,9.450002e-08,0.73977,4
350.05701,198.70000,     -0.29073,      8.07079,50.00000,20.00000,9.453405e-08,0.73976,4
350.04800,198.80000,     -0.29184,      8.07079,50.00000,20.00000,9.452480e-08,0.73977,4
350.04599,198.90000,     -0.29202,      8.07079,50.00000,20.00000,9.446004e-08,0.73977,4
350.04501,199.00000,     -0.29332,      8.05251,50.00000,20.00000,9.443168e-08,0.73977,4
350.04199,199.10000,     -0.29387,      8.05251,50.00000,20.00000,9.447193e-08,0.73977,4
350.04300,199.20000,     -0.29387,      8.05251,50.00000,20.00000,9.444179e-08,0.73977,4
350.03101,199.30000,     -0.29497,      8.05251,50.00000,20.00000,9.433445e-08,0.73978,4
350.03601,199.40000,     -0.29405,      8.04642,50.00000,20.00000,9.431598e-08,0.73978,4
350.04099,199.50000,     -0.29405,      8.01595,50.00000,20.00000,9.439605e-08,0.73977,4
350.03601,199.60000,     -0.29424,      7.99767,50.00000,20.00000,9.445627e-08,0.73978,4
350.03799,199.70000,     -0.29313,      7.99767,50.00000,20.00000,9.446818e-08,0.73978,4
350.03101,199.80000,     -0.29331,      7.99767,50.00000,20.00000,9.444758e-08,0.73978,4
350.03500,199.90000,     -0.29387,      7.99767,50.00000,20.00000,9.440998e-08,0.73978,4
350.02701,200.00000,     -0.29368,      7.99767,50.00000,20.00000,9.436481e-08,0.73979,4
350.03400,200.10000,     -0.29331,      7.97348,50.00000,20.00000,9.430485e-08,0.73978,4
350.02899,200.20000,     -0.29405,      7.97348,50.00000,20.00000,9.425211e-08,0.73978,4
350.03500,200.30000,     -0.29387,      7.97348,50.00000,20.00000,9.427704e-08,0.73978,4
350.03400,200.40000,     -0.29331,      7.97348,50.00000,20.00000,9.434560e-08,0.73978,4
350.02399,200.50000,     -0.29368,      7.94910,50.00000,20.00000,9.432038e-08,0.73979,4
350.03299,200.60000,     -0.29368,      7.94910,50.00000,20.00000,9.426409e-08,0.73978,4
350.03400,200.70000,     -0.29479,      7.92473,50.00000,20.00000,9.432179e-08,0.73978,4
350.02899,200.80000,     -0.29553,      7.94910,50.00000,20.00000,9.433520e-08,0.73978,4
350.03201,200.90000,     -0.29534,      7.92473,50.00000,20.00000,9.413362e-08,0.73978,4
350.03101,201.00000,     -0.29608,      7.92473,50.00000,20.00000,9.396205e-08,0.73978,4
350.01999,201.10000,     -0.29516,      7.92473,50.00000,20.00000,9.400092e-08,0.73979,4
350.02701,201.20000,     -0.29682,      7.90036,50.00000,20.00000,9.406314e-08,0.73979,4
350.03400,201.30000,     -0.29608,      7.90036,50.00000,20.00000,9.405750e-08,0.73978,4
350.02899,201.40000,     -0.29590,      7.90036,50.00000,20.00000,9.408698e-08,0.73978,4
350.02200,201.50000,     -0.29645,      7.89427,50.00000,20.00000,9.403867e-08,0.73979,4
350.01801,201.60000,     -0.29552,      7.90036,50.00000,20.00000,9.368108e-08,0.73980,4
350.02301,201.70000,     -0.29645,      7.90036,50.00000,20.00000,9.361115e-08,0.73979,4
350.03000,201.80000,     -0.29553,      7.87616,50.00000,20.00000,9.441934e-08,0.73978,4
350.02499,201.90000,     -0.29516,      7.85179,50.00000,20.00000,9.355989e-08,0.73979,4
350.02701,202.00000,     -0.29608,      7.85179,50.00000,20.00000,9.033226e-08,0.73979,4
350.03000,202.10000,     -0.29608,      7.85179,50.00000,20.00000,9.519528e-08,0.73978,4
350.03000,202.20000,     -0.29608,      7.85179,50.00000,20.00000,1.044360e-07,0.73978,4
350.03101,202.30000,     -0.29627,      7.84570,50.00000,20.00000,7.526209e-08,0.73978,4
350.03000,202.40000,     -0.29608,      7.83351,50.00000,20.00000,1.591681e-08,0.73978,4
350.01501,202.50000,     -0.29719,      7.85179,50.00000,20.00000,1.953172e-08,0.73980,4
350.02399,202.60000,     -0.29627,      7.82742,50.00000,20.00000,8.458362e-08,0.73979,4
350.01501,202.70000,     -0.29552,      7.82742,50.00000,20.00000,1.098769e-07,0.73980,4
350.01901,202.80000,     -0.29737,      7.80305,50.00000,20.00000,9.618329e-08,0.73979,4
350.01801,202.90000,     -0.29774,      7.80305,50.00000,20.00000,9.092950e-08,0.73980,4
350.01199,203.00000,     -0.29811,      7.77473,50.00000,20.00000,9.469365e-08,0.73980,4
350.01801,203.10000,     -0.29756,      7.77473,50.00000,20.00000,9.532722e-08,0.73980,4
350.01501,203.20000,     -0.29830,      7.77473,50.00000,20.00000,9.429913e-08,0.73980,4
350.01901,203.30000,     -0.29904,      7.77473,50.00000,20.00000,9.440299e-08,0.73979,4
350.00400,203.40000,     -0.29958,      7.77473,50.00000,20.00000,9.470559e-08,0.73981,4
350.01099,203.50000,     -0.30088,      7.75036,50.00000,20.00000,9.458670e-08,0.73980,4
350.00800,203.60000,     -0.29940,      7.72599,50.00000,20.00000,9.436256e-08,0.73980,4
350.01999,203.70000,     -0.30033,      7.73817,50.00000,20.00000,9.425374e-08,0.73979,4
350.01401,203.80000,     -0.30033,      7.73817,50.00000,20.00000,9.433669e-08,0.73980,4
350.00800,203.90000,     -0.29922,      7.73817,50.00000,20.00000,9.447334e-08,0.73980,4
350.00800,204.00000,     -0.29903,      7.71380,50.00000,20.00000,9.446350e-08,0.73980,4
350.01700,204.10000,     -0.29737,      7.71380,50.00000,20.00000,9.439389e-08,0.73980,4
350.01801,204.20000,     -0.29811,      7.68961,50.00000,20.00000,9.439399e-08,0.73980,4
350.01599,204.30000,     -0.29719,      7.68961,50.00000,20.00000,9.439417e-08,0.73980,4
350.01501,204.40000,     -0.29663,      7.71595,50.00000,20.00000,9.434696e-08,0.73980,4
350.02701,204.50000,     -0.29719,      7.69158,50.00000,20.00000,9.433542e-08,0.73979,4
350.02200,204.60000,     -0.29682,      7.66720,50.00000,20.00000,9.438188e-08,0.73979,4
350.03000,204.70000,     -0.29701,      7.69158,50.00000,20.00000,9.441375e-08,0.73978,4
350.03299,204.80000,     -0.29719,      7.66720,50.00000,20.00000,9.440870e-08,0.73978,4
350.03000,204.90000,     -0.29738,      7.66720,50.00000,20.00000,9.439103e-08,0.73978,4
350.03101,205.00000,     -0.29867,      7.65502,50.00000,20.00000,9.439959e-08,0.73978,4
350.02701,205.10000,     -0.29904,      7.64892,50.00000,20.00000,9.446189e-08,0.73979,4
350.02499,205.20000,     -0.30052,      7.66111,50.00000,20.00000,9.450339e-08,0.73979,4
350.02899,205.30000,     -0.29959,      7.64301,50.00000,20.00000,9.445384e-08,0.73978,4
350.03201,205.40000,     -0.30052,      7.61864,50.00000,20.00000,9.438948e-08,0.73978,4
350.02600,205.50000,     -0.30089,      7.61864,50.00000,20.00000,9.436413e-08,0.73979,4
350.02200,205.60000,     -0.29996,      7.59427,50.00000,20.00000,9.430437e-08,0.73979,4
350.03299,205.70000,     -0.30089,      7.61864,50.00000,20.00000,9.419756e-08,0.73978,4
350.03201,205.80000,     -0.30126,      7.61864,50.00000,20.00000,9.414295e-08,0.73978,4
350.02200,205.90000,     -0.30199,      7.59427,50.00000,20.00000,9.416669e-08,0.73979,4
350.02399,206.00000,     -0.30310,      7.59427,50.00000,20.00000,9.422461e-08,0.73979,4
350.02399,206.10000,     -0.30236,      7.59427,50.00000,20.00000,9.428548e-08,0.73979,4
350.02399,206.20000,     -0.30126,      7.57599,50.00000,20.00000,9.432276e-08,0.73979,4
350.03299,206.30000,     -0.30237,      7.56989,50.00000,20.00000,9.428650e-08,0.73978,4
350.02399,206.40000,     -0.30144,      7.54552,50.00000,20.00000,9.416665e-08,0.73979,4
350.03400,206.50000,     -0.30163,      7.55771,50.00000,20.00000,9.409916e-08,0.73978,4
350.03400,206.60000,     -0.30052,      7.55161,50.00000,20.00000,9.414062e-08,0.73978,4
350.03299,206.70000,     -0.30052,      7.53961,50.00000,20.00000,9.417056e-08,0.73978,4
350.02802,206.80000,     -0.29959,      7.53351,50.00000,20.00000,9.414480e-08,0.73979,4
350.03000,206.90000,     -0.29959,      7.53351,50.00000,20.00000,9.412018e-08,0.73978,4
350.02899,207.00000,     -0.30089,      7.53351,50.00000,20.00000,9.408963e-08,0.73978,4
350.02899,207.10000,     -0.30107,      7.50914,50.00000,20.00000,9.401178e-08,0.73978,4
350.02802,207.20000,     -0.30033,      7.50914,50.00000,20.00000,9.391894e-08,0.73979,4
350.03299,207.30000,     -0.29997,      7.50914,50.00000,20.00000,9.386744e-08,0.73978,4
350.03101,207.40000,     -0.30033,      7.48477,50.00000,20.00000,9.389945e-08,0.73978,4
350.03900,207.50000,     -0.30034,      7.48477,50.00000,20.00000,9.398769e-08,0.73978,4
350.03000,207.60000,     -0.30070,      7.48477,50.00000,20.00000,9.396085e-08,0.73978,4
350.03699,207.70000,     -0.30126,      7.48477,50.00000,20.00000,9.380760e-08,0.73978,4
350.03000,207.80000,     -0.30144,      7.47258,50.00000,20.00000,9.373136e-08,0.73978,4
350.03900,207.90000,     -0.30237,      7.46039,50.00000,20.00000,9.367656e-08,0.73978,4
350.02200,208.00000,     -0.30273,      7.46039,50.00000,20.00000,9.342852e-08,0.73979,4
350.04501,208.10000,     -0.30274,      7.46039,50.00000,20.00000,9.342086e-08,0.73977,4
350.02600,208.20000,     -0.30274,      7.43620,50.00000,20.00000,9.396113e-08,0.73979,4
350.02899,208.30000,     -0.30181,      7.43011,50.00000,20.00000,9.276132e-08,0.73978,4
350.03500,208.40000,     -0.30089,      7.43011,50.00000,20.00000,8.946710e-08,0.73978,4
350.01901,208.50000,     -0.30144,      7.41183,50.00000,20.00000,9.265038e-08,0.73979,4
350.03299,208.60000,     -0.30107,      7.41183,50.00000,20.00000,1.039816e-07,0.73978,4
350.03900,208.70000,     -0.30089,      7.38746,50.00000,20.00000,1.075820e-07,0.73978,4
350.03299,208.80000,     -0.30144,      7.41183,50.00000,20.00000,9.942418e-08,0.73978,4
350.03000,208.90000,     -0.30052,      7.38746,50.00000,20.00000,9.403551e-08,0.73978,4
350.03000,209.00000,     -0.30144,      7.36918,50.00000,20.00000,9.453971e-08,0.73978,4
350.02600,209.10000,     -0.30163,      7.36918,50.00000,20.00000,9.491182e-08,0.73979,4
350.02802,209.20000,     -0.30070,      7.36918,50.00000,20.00000,9.439968e-08,0.73979,4
350.03201,209.30000,     -0.30033,      7.36308,50.00000,20.00000,9.433617e-08,0.73978,4
350.03799,209.40000,     -0.30163,      7.33889,50.00000,20.00000,9.447046e-08,0.73978,4
350.03101,209.50000,     -0.30015,      7.33889,50.00000,20.00000,9.434967e-08,0.73978,4
350.02899,209.60000,     -0.30163,      7.33280,50.00000,20.00000,9.422891e-08,0.73978,4
350.03101,209.70000,     -0.30274,      7.35699,50.00000,20.00000,9.427713e-08,0.73978,4
350.03299,209.80000,     -0.30163,      7.30842,50.00000,20.00000,9.430090e-08,0.73978,4
350.03299,209.90000,     -0.30181,      7.29014,50.00000,20.00000,9.428178e-08,0.73978,4
350.03400,210.00000,     -0.30181,      7.30842,50.00000,20.00000,9.439865e-08,0.73978,4
350.03000,210.10000,     -0.30052,      7.28405,50.00000,20.00000,9.456355e-08,0.73978,4
350.03201,210.20000,     -0.30107,      7.28405,50.00000,20.00000,9.454480e-08,0.73978,4
350.02600,210.30000,     -0.30181,      7.28817,50.00000,20.00000,9.443144e-08,0.73979,4
350.03500,210.40000,     -0.30218,      7.31237,50.00000,20.00000,9.441086e-08,0.73978,4
