#EXPORTTYPE:                 ,DATA ALL                                       
#FILE:                       ,2025_07_05_SL_PS_Tosoh_A1000_isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                       
#FTYPE:                      ,ASCII                                          
#IDENTITY:                   ,PS-A1000                                       
#DECIMAL:                    ,POINT                                          
#SEPARATOR:                  ,COMMA                                          
#MTYPE:                      ,DSC                                            
#INSTRUMENT:                 ,NETZSCH STA 449F5                              
#PROJECT:                    ,PS                                             
#DATE/TIME:                  ,7/5/2025 5:40:11 PM (UTC-4)                    
#CORR. FILE:                 ,                                               
#TEMPCAL:                    ,05-05-2025 14:38                               
#SENSITIVITY:                ,28-06-2023 13:53                               
#LABORATORY:                 ,Tran/AAG                                       
#OPERATOR:                   ,Stanley                                        
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal               
#SAMPLE:                     ,PS-A1000                                       
#SAMPLE MASS /mg:            ,5.16                                           
#MATERIAL:                   ,Polystyrene                                    
#REFERENCE:                  ,                                               
#REFERENCE MASS /mg:         ,0                                              
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                              
#SAMPLE CRUCIBLE MASS /mg:   ,0                                              
#REFERENCE CRUCIBLE MASS /mg:,0                                              
#DSC RANGE /‘V:              ,5000                                           
#TG RANGE /mg:               ,35000                                          
#TAU-R:                      ,---                                            
#CORR. CODE:                 ,000                                            
#EXO:                        ,-1                                             
#RANGE:                      ,30›C....800›C/0.0....20.0K/min                 
#SEGMENT:                    ,S4/5                                           
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                         
#SEG. 2:                     ,100›C/00:10/100›C                              
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                         
#SEG. 4:                     ,300›C/20:00/300›C                              
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                        

##Temp./›C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.01300, 182.30000,     -0.17149,60.18159,50.00000,46.00000,2.905311e-09,0.78720
300.01901, 182.40000,     -0.17130,60.18159,50.00000,46.00000,2.905311e-09,0.78720
300.02399, 182.50000,     -0.17055,60.18159,50.00000,46.00000,2.903434e-09,0.78719
300.00900, 182.60000,     -0.17130,60.20136,50.00000,46.00000,2.904466e-09,0.78719
300.00900, 182.70000,     -0.17186,60.18159,50.00000,46.00000,2.904466e-09,0.78719
300.01501, 182.80000,     -0.17167,60.15543,50.00000,46.00000,2.897639e-09,0.78719
300.01199, 182.90000,     -0.17167,60.15543,50.00000,46.00000,2.897639e-09,0.78719
300.01300, 183.00000,     -0.17130,60.15543,50.00000,46.00000,2.896180e-09,0.78720
300.01099, 183.10000,     -0.17130,60.15543,50.00000,46.00000,2.906636e-09,0.78719
300.01700, 183.20000,     -0.17055,60.15543,50.00000,46.00000,2.906636e-09,0.78719
300.00601, 183.30000,     -0.17017,60.12907,50.00000,46.00000,2.903137e-09,0.78719
300.01599, 183.40000,     -0.17055,60.11589,50.00000,46.00000,2.903137e-09,0.78719
300.00201, 183.50000,     -0.16998,60.10271,50.00000,46.00000,2.901832e-09,0.78718
300.01901, 183.60000,     -0.16980,60.12907,50.00000,46.00000,2.901387e-09,0.78718
300.01901, 183.70000,     -0.16961,60.12907,50.00000,46.00000,2.901387e-09,0.78718
300.00900, 183.80000,     -0.17036,60.10271,50.00000,46.00000,2.901239e-09,0.78719
300.02399, 183.90000,     -0.17036,60.10271,50.00000,46.00000,2.901239e-09,0.78719
300.01501, 184.00000,     -0.17130,60.10271,50.00000,46.00000,2.897959e-09,0.78718
300.01700, 184.10000,     -0.16998,60.07636,50.00000,46.00000,2.898165e-09,0.78719
300.01901, 184.20000,     -0.17055,60.07636,50.00000,46.00000,2.898165e-09,0.78719
300.01901, 184.30000,     -0.17074,60.07636,50.00000,46.00000,2.897464e-09,0.78719
300.01999, 184.40000,     -0.17017,60.06337,50.00000,46.00000,2.897464e-09,0.78719
300.01801, 184.50000,     -0.17055,60.06337,50.00000,46.00000,2.901579e-09,0.78718
300.01599, 184.60000,     -0.17186,60.06337,50.00000,46.00000,2.910458e-09,0.78719
300.02100, 184.70000,     -0.17243,60.06337,50.00000,46.00000,2.910458e-09,0.78719
300.01700, 184.80000,     -0.17205,60.06337,50.00000,46.00000,2.897627e-09,0.78719
300.02499, 184.90000,     -0.17205,60.05019,50.00000,46.00000,2.901699e-09,0.78719
300.01401, 185.00000,     -0.17205,60.04360,50.00000,46.00000,2.901699e-09,0.78719
300.01300, 185.10000,     -0.17261,60.04360,50.00000,46.00000,2.900920e-09,0.78718
300.01199, 185.20000,     -0.17186,60.02384,50.00000,46.00000,2.900920e-09,0.78718
300.01001, 185.30000,     -0.17224,60.00407,50.00000,46.00000,2.900347e-09,0.78719
300.01001, 185.40000,     -0.17205,60.00407,50.00000,46.00000,2.903663e-09,0.78719
300.01300, 185.50000,     -0.17224,60.00407,50.00000,46.00000,2.903663e-09,0.78719
300.01401, 185.60000,     -0.17074,60.00407,50.00000,46.00000,2.907070e-09,0.78719
300.00900, 185.70000,     -0.17167,59.99748,50.00000,46.00000,2.907070e-09,0.78719
300.01999, 185.80000,     -0.17074,59.99748,50.00000,46.00000,2.905438e-09,0.78718
300.01700, 185.90000,     -0.16980,59.97112,50.00000,46.00000,2.901070e-09,0.78718
300.03101, 186.00000,     -0.17168,59.97112,50.00000,46.00000,2.901070e-09,0.78718
300.01501, 186.10000,     -0.17017,59.97112,50.00000,46.00000,2.904474e-09,0.78719
300.02100, 186.20000,     -0.17111,59.97112,50.00000,46.00000,2.904474e-09,0.78719
300.01801, 186.30000,     -0.16998,59.94496,50.00000,46.00000,2.903130e-09,0.78718
300.01700, 186.40000,     -0.17130,59.94496,50.00000,46.00000,2.900046e-09,0.78718
300.01300, 186.50000,     -0.17074,59.94496,50.00000,46.00000,2.900046e-09,0.78718
300.01999, 186.60000,     -0.17130,59.94496,50.00000,46.00000,2.898253e-09,0.78719
300.00900, 186.70000,     -0.16998,59.94496,50.00000,46.00000,2.898253e-09,0.78719
300.02499, 186.80000,     -0.16999,59.94496,50.00000,46.00000,2.897285e-09,0.78719
300.01999, 186.90000,     -0.17130,59.91860,50.00000,46.00000,2.906102e-09,0.78719
300.01801, 187.00000,     -0.17074,59.90543,50.00000,46.00000,2.906102e-09,0.78719
300.02399, 187.10000,     -0.17149,59.89225,50.00000,46.00000,2.904048e-09,0.78719
300.02200, 187.20000,     -0.17149,59.89225,50.00000,46.00000,2.901809e-09,0.78718
300.01801, 187.30000,     -0.17168,59.89225,50.00000,46.00000,2.901809e-09,0.78718
300.01901, 187.40000,     -0.16980,59.91202,50.00000,46.00000,2.902006e-09,0.78719
300.01401, 187.50000,     -0.17149,59.91202,50.00000,46.00000,2.902006e-09,0.78719
300.02301, 187.60000,     -0.17130,59.88566,50.00000,46.00000,2.900473e-09,0.78719
300.01401, 187.70000,     -0.17224,59.88566,50.00000,46.00000,2.906848e-09,0.78718
300.02200, 187.80000,     -0.17186,59.88566,50.00000,46.00000,2.906848e-09,0.78718
300.01999, 187.90000,     -0.17243,59.85930,50.00000,46.00000,2.902794e-09,0.78719
300.02701, 188.00000,     -0.17280,59.83314,50.00000,46.00000,2.902794e-09,0.78719
300.02600, 188.10000,     -0.17224,59.83314,50.00000,46.00000,2.903012e-09,0.78720
300.01801, 188.20000,     -0.17261,59.85930,50.00000,46.00000,2.914888e-09,0.78719
300.01700, 188.30000,     -0.17186,59.83314,50.00000,46.00000,2.914888e-09,0.78719
300.02100, 188.40000,     -0.17186,59.83314,50.00000,46.00000,2.905835e-09,0.78720
300.01401, 188.50000,     -0.17299,59.83314,50.00000,46.00000,2.905835e-09,0.78720
300.00500, 188.60000,     -0.17224,59.83314,50.00000,46.00000,2.896620e-09,0.78720
300.01401, 188.70000,     -0.17205,59.81996,50.00000,46.00000,2.903754e-09,0.78720
300.01999, 188.80000,     -0.17168,59.80678,50.00000,46.00000,2.903754e-09,0.78720
300.01199, 188.90000,     -0.17280,59.83314,50.00000,46.00000,2.903870e-09,0.78719
300.01199, 189.00000,     -0.17186,59.80678,50.00000,46.00000,2.906599e-09,0.78720
300.00699, 189.10000,     -0.17318,59.78043,50.00000,46.00000,2.906599e-09,0.78720
300.01401, 189.20000,     -0.17243,59.78043,50.00000,46.00000,2.904162e-09,0.78719
300.01501, 189.30000,     -0.17261,59.80019,50.00000,46.00000,2.904162e-09,0.78719
300.01001, 189.40000,     -0.17205,59.77384,50.00000,46.00000,2.904377e-09,0.78720
300.01501, 189.50000,     -0.17111,59.80019,50.00000,46.00000,2.904984e-09,0.78721
300.01599, 189.60000,     -0.17186,59.77384,50.00000,46.00000,2.904984e-09,0.78721
300.01199, 189.70000,     -0.17111,59.74748,50.00000,46.00000,2.902543e-09,0.78722
300.01801, 189.80000,     -0.17055,59.77384,50.00000,46.00000,2.902543e-09,0.78722
300.01199, 189.90000,     -0.17111,59.74748,50.00000,46.00000,2.900445e-09,0.78722
300.01599, 190.00000,     -0.17074,59.74748,50.00000,46.00000,2.900653e-09,0.78721
300.01599, 190.10000,     -0.17074,59.73450,50.00000,46.00000,2.900653e-09,0.78721
300.01999, 190.20000,     -0.17130,59.73450,50.00000,46.00000,2.897621e-09,0.78721
300.03201, 190.30000,     -0.17074,59.72132,50.00000,46.00000,2.897621e-09,0.78721
300.01801, 190.40000,     -0.17092,59.73450,50.00000,46.00000,2.904609e-09,0.78720
300.01901, 190.50000,     -0.17186,59.73450,50.00000,46.00000,2.895772e-09,0.78721
300.00699, 190.60000,     -0.17299,59.73450,50.00000,46.00000,2.895772e-09,0.78721
300.01999, 190.70000,     -0.17261,59.70155,50.00000,46.00000,2.905449e-09,0.78721
300.02499, 190.80000,     -0.17186,59.70155,50.00000,46.00000,2.898469e-09,0.78721
300.01999, 190.90000,     -0.17280,59.68837,50.00000,46.00000,2.898469e-09,0.78721
300.01300, 191.00000,     -0.17224,59.68178,50.00000,46.00000,2.897113e-09,0.78721
300.02399, 191.10000,     -0.17337,59.68178,50.00000,46.00000,2.897113e-09,0.78721
300.03101, 191.20000,     -0.17280,59.68178,50.00000,46.00000,2.897390e-09,0.78720
300.01901, 191.30000,     -0.17280,59.65543,50.00000,46.00000,2.895976e-09,0.78721
300.01599, 191.40000,     -0.17412,59.65543,50.00000,46.00000,2.895976e-09,0.78721
300.01401, 191.50000,     -0.17205,59.65543,50.00000,46.00000,2.903797e-09,0.78719
300.02200, 191.60000,     -0.17149,59.65543,50.00000,46.00000,2.903797e-09,0.78719
300.02802, 191.70000,     -0.17262,59.63566,50.00000,46.00000,2.901089e-09,0.78720
300.01401, 191.80000,     -0.17243,59.63566,50.00000,46.00000,2.898855e-09,0.78720
300.02899, 191.90000,     -0.17224,59.63566,50.00000,46.00000,2.898855e-09,0.78720
300.01099, 192.00000,     -0.17261,59.63566,50.00000,46.00000,2.902267e-09,0.78720
300.02701, 192.10000,     -0.17299,59.62907,50.00000,46.00000,2.902267e-09,0.78720
300.02499, 192.20000,     -0.17280,59.62907,50.00000,46.00000,2.898583e-09,0.78720
300.02301, 192.30000,     -0.17186,59.62907,50.00000,46.00000,2.905217e-09,0.78720
300.01401, 192.40000,     -0.17318,59.60291,50.00000,46.00000,2.905217e-09,0.78720
300.02802, 192.50000,     -0.17224,59.60291,50.00000,46.00000,2.905397e-09,0.78720
300.02499, 192.60000,     -0.17299,59.57655,50.00000,46.00000,2.905397e-09,0.78720
300.02399, 192.70000,     -0.17449,59.59632,50.00000,46.00000,2.903082e-09,0.78719
300.02100, 192.80000,     -0.17337,59.59632,50.00000,46.00000,2.899988e-09,0.78721
300.02899, 192.90000,     -0.17262,59.56996,50.00000,46.00000,2.899988e-09,0.78721
300.01501, 193.00000,     -0.17393,59.54360,50.00000,46.00000,2.905099e-09,0.78719
300.02301, 193.10000,     -0.17224,59.54360,50.00000,46.00000,2.905099e-09,0.78719
300.03000, 193.20000,     -0.17243,59.54360,50.00000,46.00000,2.901699e-09,0.78721
300.03201, 193.30000,     -0.17243,59.55678,50.00000,46.00000,2.895904e-09,0.78719
300.02499, 193.40000,     -0.17224,59.55678,50.00000,46.00000,2.895904e-09,0.78719
300.02200, 193.50000,     -0.17280,59.55678,50.00000,46.00000,2.899971e-09,0.78720
300.02899, 193.60000,     -0.17243,59.53043,50.00000,46.00000,2.899971e-09,0.78720
300.02701, 193.70000,     -0.17224,59.51085,50.00000,46.00000,2.895719e-09,0.78720
300.03000, 193.80000,     -0.17262,59.50426,50.00000,46.00000,2.902397e-09,0.78720
300.02802, 193.90000,     -0.17187,59.53043,50.00000,46.00000,2.902397e-09,0.78720
300.02301, 194.00000,     -0.17318,59.50426,50.00000,46.00000,2.902337e-09,0.78720
300.01501, 194.10000,     -0.17243,59.50426,50.00000,46.00000,2.895528e-09,0.78719
300.01099, 194.20000,     -0.17336,59.50426,50.00000,46.00000,2.895528e-09,0.78719
300.01599, 194.30000,     -0.17412,59.48450,50.00000,46.00000,2.894051e-09,0.78720
300.01599, 194.40000,     -0.17449,59.48450,50.00000,46.00000,2.894051e-09,0.78720
300.01300, 194.50000,     -0.17524,59.48450,50.00000,46.00000,2.898237e-09,0.78720
300.02200, 194.60000,     -0.17543,59.48450,50.00000,46.00000,2.903169e-09,0.78719
300.01001, 194.70000,     -0.17543,59.47791,50.00000,46.00000,2.903169e-09,0.78719
300.01700, 194.80000,     -0.17581,59.45155,50.00000,46.00000,2.902646e-09,0.78720
300.02600, 194.90000,     -0.17487,59.45155,50.00000,46.00000,2.902646e-09,0.78720
300.01901, 195.00000,     -0.17468,59.45155,50.00000,46.00000,2.904012e-09,0.78719
300.02600, 195.10000,     -0.17393,59.43837,50.00000,46.00000,2.902174e-09,0.78719
300.01700, 195.20000,     -0.17506,59.42519,50.00000,46.00000,2.902174e-09,0.78719
300.01700, 195.30000,     -0.17468,59.42519,50.00000,46.00000,2.893157e-09,0.78721
300.01001, 195.40000,     -0.17393,59.42519,50.00000,46.00000,2.893157e-09,0.78721
300.01501, 195.50000,     -0.17337,59.42519,50.00000,46.00000,2.900507e-09,0.78721
300.01401, 195.60000,     -0.17355,59.39903,50.00000,46.00000,2.902857e-09,0.78721
300.02399, 195.70000,     -0.17393,59.39903,50.00000,46.00000,2.902857e-09,0.78721
300.01999, 195.80000,     -0.17261,59.39903,50.00000,46.00000,2.906168e-09,0.78720
300.02301, 195.90000,     -0.17280,59.39903,50.00000,46.00000,2.906168e-09,0.78720
300.02100, 196.00000,     -0.17299,59.37267,50.00000,46.00000,2.907721e-09,0.78721
300.00601, 196.10000,     -0.17336,59.37267,50.00000,46.00000,2.903283e-09,0.78720
300.00900, 196.20000,     -0.17318,59.37267,50.00000,46.00000,2.903283e-09,0.78720
300.01901, 196.30000,     -0.17355,59.37267,50.00000,46.00000,2.901947e-09,0.78720
300.01599, 196.40000,     -0.17412,59.37267,50.00000,46.00000,2.901947e-09,0.78720
300.01999, 196.50000,     -0.17393,59.34632,50.00000,46.00000,2.893701e-09,0.78720
300.02499, 196.60000,     -0.17468,59.34632,50.00000,46.00000,2.903325e-09,0.78720
300.02200, 196.70000,     -0.17449,59.34632,50.00000,46.00000,2.903325e-09,0.78720
300.03000, 196.80000,     -0.17487,59.34632,50.00000,46.00000,2.898844e-09,0.78720
300.02899, 196.90000,     -0.17449,59.31996,50.00000,46.00000,2.898844e-09,0.78720
300.02301, 197.00000,     -0.17543,59.31996,50.00000,46.00000,2.902948e-09,0.78720
300.01700, 197.10000,     -0.17600,59.31996,50.00000,46.00000,2.897969e-09,0.78719
300.02600, 197.20000,     -0.17600,59.29380,50.00000,46.00000,2.897969e-09,0.78719
300.01901, 197.30000,     -0.17524,59.29380,50.00000,46.00000,2.908963e-09,0.78720
300.02200, 197.40000,     -0.17562,59.29380,50.00000,46.00000,2.905633e-09,0.78719
300.01999, 197.50000,     -0.17543,59.29380,50.00000,46.00000,2.905633e-09,0.78719
300.01599, 197.60000,     -0.17543,59.29380,50.00000,46.00000,2.905075e-09,0.78719
300.02499, 197.70000,     -0.17600,59.29380,50.00000,46.00000,2.905075e-09,0.78719
300.00900, 197.80000,     -0.17581,59.29380,50.00000,46.00000,2.897358e-09,0.78720
300.02301, 197.90000,     -0.17581,59.29380,50.00000,46.00000,2.905566e-09,0.78718
300.01300, 198.00000,     -0.17599,59.28721,50.00000,46.00000,2.905566e-09,0.78718
300.02499, 198.10000,     -0.17562,59.26744,50.00000,46.00000,2.905397e-09,0.78720
300.01700, 198.20000,     -0.17581,59.26744,50.00000,46.00000,2.905397e-09,0.78720
300.01300, 198.30000,     -0.17468,59.26744,50.00000,46.00000,2.900629e-09,0.78719
300.02100, 198.40000,     -0.17543,59.26744,50.00000,46.00000,2.904811e-09,0.78719
300.01700, 198.50000,     -0.17524,59.26085,50.00000,46.00000,2.904811e-09,0.78719
300.01099, 198.60000,     -0.17543,59.24109,50.00000,46.00000,2.899392e-09,0.78720
300.00900, 198.70000,     -0.17487,59.23450,50.00000,46.00000,2.899392e-09,0.78720
300.01300, 198.80000,     -0.17543,59.21473,50.00000,46.00000,2.900056e-09,0.78719
300.01300, 198.90000,     -0.17599,59.24109,50.00000,46.00000,2.906263e-09,0.78720
300.01901, 199.00000,     -0.17431,59.21473,50.00000,46.00000,2.906263e-09,0.78720
300.02301, 199.10000,     -0.17506,59.21473,50.00000,46.00000,2.902749e-09,0.78720
300.01199, 199.20000,     -0.17524,59.21473,50.00000,46.00000,2.903587e-09,0.78718
300.02301, 199.30000,     -0.17581,59.18857,50.00000,46.00000,2.903587e-09,0.78718
300.01001, 199.40000,     -0.17524,59.18857,50.00000,46.00000,2.900994e-09,0.78719
300.01599, 199.50000,     -0.17487,59.18857,50.00000,46.00000,2.900994e-09,0.78719
300.01700, 199.60000,     -0.17524,59.18857,50.00000,46.00000,2.902431e-09,0.78719
300.01599, 199.70000,     -0.17543,59.16221,50.00000,46.00000,2.907726e-09,0.78719
300.01401, 199.80000,     -0.17468,59.16221,50.00000,46.00000,2.907726e-09,0.78719
300.01401, 199.90000,     -0.17468,59.16221,50.00000,46.00000,2.901640e-09,0.78719
300.00900, 200.00000,     -0.17468,59.16221,50.00000,46.00000,2.901640e-09,0.78719
300.01300, 200.10000,     -0.17468,59.16221,50.00000,46.00000,2.905340e-09,0.78719
300.00800, 200.20000,     -0.17449,59.13585,50.00000,46.00000,2.903528e-09,0.78719
300.02301, 200.30000,     -0.17374,59.13585,50.00000,46.00000,2.903528e-09,0.78719
300.00800, 200.40000,     -0.17355,59.13585,50.00000,46.00000,2.902499e-09,0.78718
300.01999, 200.50000,     -0.17318,59.13585,50.00000,46.00000,2.902499e-09,0.78718
300.00900, 200.60000,     -0.17355,59.13585,50.00000,46.00000,2.898173e-09,0.78719
300.02200, 200.70000,     -0.17318,59.10950,50.00000,46.00000,2.903870e-09,0.78719
300.01501, 200.80000,     -0.17449,59.10950,50.00000,46.00000,2.903870e-09,0.78719
300.01300, 200.90000,     -0.17412,59.12267,50.00000,46.00000,2.894972e-09,0.78718
300.01001, 201.00000,     -0.17487,59.12267,50.00000,46.00000,2.894972e-09,0.78718
300.01099, 201.10000,     -0.17468,59.09632,50.00000,46.00000,2.904034e-09,0.78718
300.02100, 201.20000,     -0.17412,59.09632,50.00000,46.00000,2.905467e-09,0.78719
300.01199, 201.30000,     -0.17505,59.09632,50.00000,46.00000,2.905467e-09,0.78719
300.01999, 201.40000,     -0.17506,59.07016,50.00000,46.00000,2.902010e-09,0.78720
300.01300, 201.50000,     -0.17393,59.07016,50.00000,46.00000,2.899330e-09,0.78719
300.01099, 201.60000,     -0.17562,59.09632,50.00000,46.00000,2.899330e-09,0.78719
300.01199, 201.70000,     -0.17449,59.07016,50.00000,46.00000,2.899071e-09,0.78719
300.01001, 201.80000,     -0.17430,59.04380,50.00000,46.00000,2.899071e-09,0.78719
300.02100, 201.90000,     -0.17374,59.04380,50.00000,46.00000,2.895572e-09,0.78719
300.01199, 202.00000,     -0.17393,59.07016,50.00000,46.00000,2.895572e-09,0.78719
300.01999, 202.10000,     -0.17393,59.04380,50.00000,46.00000,2.894847e-09,0.78720
300.01199, 202.20000,     -0.17336,59.04380,50.00000,46.00000,2.902080e-09,0.78719
300.01099, 202.30000,     -0.17412,59.04380,50.00000,46.00000,2.902080e-09,0.78719
300.03000, 202.40000,     -0.17356,59.04380,50.00000,46.00000,2.901200e-09,0.78719
300.01300, 202.50000,     -0.17355,59.01744,50.00000,46.00000,2.900267e-09,0.78719
300.02100, 202.60000,     -0.17524,59.01744,50.00000,46.00000,2.900267e-09,0.78719
300.02301, 202.70000,     -0.17449,59.01085,50.00000,46.00000,2.901804e-09,0.78719
300.02399, 202.80000,     -0.17637,58.99767,50.00000,46.00000,2.901804e-09,0.78719
300.01599, 202.90000,     -0.17712,59.00426,50.00000,46.00000,2.904913e-09,0.78719
300.01901, 203.00000,     -0.17750,59.02403,50.00000,46.00000,2.906218e-09,0.78720
300.01099, 203.10000,     -0.17731,58.99767,50.00000,46.00000,2.906218e-09,0.78720
300.01599, 203.20000,     -0.17769,58.97132,50.00000,46.00000,2.904152e-09,0.78720
300.01501, 203.30000,     -0.17844,58.97132,50.00000,46.00000,2.904152e-09,0.78720
300.01001, 203.40000,     -0.17693,58.97132,50.00000,46.00000,2.903555e-09,0.78720
300.00400, 203.50000,     -0.17749,58.97132,50.00000,46.00000,2.908510e-09,0.78719
300.01199, 203.60000,     -0.17693,58.95174,50.00000,46.00000,2.908510e-09,0.78719
300.01099, 203.70000,     -0.17693,58.94516,50.00000,46.00000,2.906837e-09,0.78719
300.02100, 203.80000,     -0.17675,58.93198,50.00000,46.00000,2.903245e-09,0.78719
300.00800, 203.90000,     -0.17693,58.93198,50.00000,46.00000,2.903245e-09,0.78719
300.01300, 204.00000,     -0.17599,58.91880,50.00000,46.00000,2.903343e-09,0.78719
300.01501, 204.10000,     -0.17712,58.91880,50.00000,46.00000,2.903343e-09,0.78719
300.01599, 204.20000,     -0.17618,58.91880,50.00000,46.00000,2.905111e-09,0.78719
300.00699, 204.30000,     -0.17599,58.91880,50.00000,46.00000,2.898692e-09,0.78719
300.01001, 204.40000,     -0.17524,58.91880,50.00000,46.00000,2.898692e-09,0.78719
300.01001, 204.50000,     -0.17524,58.89244,50.00000,46.00000,2.907012e-09,0.78720
300.02200, 204.60000,     -0.17449,58.89244,50.00000,46.00000,2.907012e-09,0.78720
300.01199, 204.70000,     -0.17412,58.89244,50.00000,46.00000,2.902693e-09,0.78719
300.01999, 204.80000,     -0.17487,58.86609,50.00000,46.00000,2.902040e-09,0.78719
300.01300, 204.90000,     -0.17393,58.86609,50.00000,46.00000,2.902040e-09,0.78719
300.00699, 205.00000,     -0.17468,58.89244,50.00000,46.00000,2.904163e-09,0.78719
300.01401, 205.10000,     -0.17506,58.83992,50.00000,46.00000,2.895198e-09,0.78719
300.01901, 205.20000,     -0.17487,58.83992,50.00000,46.00000,2.895198e-09,0.78719
300.01300, 205.30000,     -0.17524,58.86609,50.00000,46.00000,2.897465e-09,0.78719
300.02100, 205.40000,     -0.17543,58.86609,50.00000,46.00000,2.897465e-09,0.78719
300.00900, 205.50000,     -0.17599,58.83992,50.00000,46.00000,2.898482e-09,0.78720
300.01199, 205.60000,     -0.17618,58.83992,50.00000,46.00000,2.895918e-09,0.78721
300.00201, 205.70000,     -0.17637,58.83992,50.00000,46.00000,2.895918e-09,0.78721
300.01001, 205.80000,     -0.17712,58.81357,50.00000,46.00000,2.894859e-09,0.78719
300.00800, 205.90000,     -0.17806,58.82016,50.00000,46.00000,2.894859e-09,0.78719
300.00800, 206.00000,     -0.17862,58.83333,50.00000,46.00000,2.896956e-09,0.78719
300.00601, 206.10000,     -0.17750,58.80698,50.00000,46.00000,2.901704e-09,0.78719
300.01801, 206.20000,     -0.17637,58.80698,50.00000,46.00000,2.901704e-09,0.78719
299.99799, 206.30000,     -0.17768,58.80698,50.00000,46.00000,2.903507e-09,0.78719
300.00500, 206.40000,     -0.17637,58.80698,50.00000,46.00000,2.903507e-09,0.78719
300.00900, 206.50000,     -0.17618,58.80698,50.00000,46.00000,2.903757e-09,0.78720
300.01401, 206.60000,     -0.17524,58.78062,50.00000,46.00000,2.898783e-09,0.78719
300.01300, 206.70000,     -0.17487,58.78062,50.00000,46.00000,2.898783e-09,0.78719
300.00201, 206.80000,     -0.17468,58.78062,50.00000,46.00000,2.895320e-09,0.78720
300.00699, 206.90000,     -0.17618,58.77403,50.00000,46.00000,2.895320e-09,0.78720
300.01099, 207.00000,     -0.17487,58.75426,50.00000,46.00000,2.899347e-09,0.78721
300.01599, 207.10000,     -0.17524,58.78062,50.00000,46.00000,2.900036e-09,0.78718
300.00699, 207.20000,     -0.17543,58.78062,50.00000,46.00000,2.900036e-09,0.78718
300.00800, 207.30000,     -0.17449,58.75426,50.00000,46.00000,2.890825e-09,0.78719
300.01199, 207.40000,     -0.17355,58.74128,50.00000,46.00000,2.890825e-09,0.78719
300.00601, 207.50000,     -0.17524,58.74128,50.00000,46.00000,2.899006e-09,0.78719
300.00299, 207.60000,     -0.17543,58.74128,50.00000,46.00000,2.898638e-09,0.78719
300.00900, 207.70000,     -0.17562,58.74128,50.00000,46.00000,2.898638e-09,0.78719
300.00101, 207.80000,     -0.17505,58.74128,50.00000,46.00000,2.898501e-09,0.78718
300.00900, 207.90000,     -0.17355,58.74128,50.00000,46.00000,2.898501e-09,0.78718
300.00699, 208.00000,     -0.17468,58.72810,50.00000,46.00000,2.901430e-09,0.78718
300.00299, 208.10000,     -0.17430,58.72810,50.00000,46.00000,2.900486e-09,0.78718
300.01700, 208.20000,     -0.17430,58.70174,50.00000,46.00000,2.900486e-09,0.78718
300.01401, 208.30000,     -0.17355,58.72151,50.00000,46.00000,2.901700e-09,0.78718
300.01901, 208.40000,     -0.17337,58.72151,50.00000,46.00000,2.907281e-09,0.78719
300.01401, 208.50000,     -0.17412,58.72151,50.00000,46.00000,2.907281e-09,0.78719
300.01599, 208.60000,     -0.17562,58.66880,50.00000,46.00000,2.896616e-09,0.78719
300.01901, 208.70000,     -0.17562,58.68198,50.00000,46.00000,2.896616e-09,0.78719
300.01801, 208.80000,     -0.17562,58.69516,50.00000,46.00000,2.899443e-09,0.78719
300.01501, 208.90000,     -0.17637,58.66880,50.00000,46.00000,2.891636e-09,0.78718
300.01700, 209.00000,     -0.17506,58.66880,50.00000,46.00000,2.891636e-09,0.78718
300.02499, 209.10000,     -0.17506,58.66880,50.00000,46.00000,2.896023e-09,0.78718
300.00900, 209.20000,     -0.17524,58.68198,50.00000,46.00000,2.896023e-09,0.78718
300.01599, 209.30000,     -0.17524,58.65562,50.00000,46.00000,2.901928e-09,0.78719
300.02100, 209.40000,     -0.17562,58.65562,50.00000,46.00000,2.900513e-09,0.78718
300.01999, 209.50000,     -0.17506,58.65562,50.00000,46.00000,2.900513e-09,0.78718
300.02100, 209.60000,     -0.17468,58.62946,50.00000,46.00000,2.901913e-09,0.78719
300.01999, 209.70000,     -0.17487,58.62946,50.00000,46.00000,2.901913e-09,0.78719
300.00699, 209.80000,     -0.17543,58.60969,50.00000,46.00000,2.900793e-09,0.78718
300.01099, 209.90000,     -0.17581,58.60969,50.00000,46.00000,2.894131e-09,0.78718
300.02200, 210.00000,     -0.17487,58.60969,50.00000,46.00000,2.894131e-09,0.78718
300.01999, 210.10000,     -0.17656,58.60969,50.00000,46.00000,2.897742e-09,0.78718
300.01999, 210.20000,     -0.17562,58.60969,50.00000,46.00000,2.897742e-09,0.78718
300.01099, 210.30000,     -0.17449,58.60969,50.00000,46.00000,2.902345e-09,0.78718
300.01999, 210.40000,     -0.17600,58.60310,50.00000,46.00000,2.895308e-09,0.78719
