#EXPORTTYPE:                 ,DATA ALL                                     
#FILE:                       ,2025_07_18_SL_PS_Tosoh_F10_isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ASCII                                        
#IDENTITY:                   ,PS-Tosoh-F10                                 
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,DSC                                          
#INSTRUMENT:                 ,NETZSCH STA 449F5                            
#PROJECT:                    ,                                             
#DATE/TIME:                  ,7/18/2025 9:59:08 AM (UTC-4)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,05-05-2025 14:38                             
#SENSITIVITY:                ,28-06-2023 13:53                             
#LABORATORY:                 ,Tran/AAG                                     
#OPERATOR:                   ,Stan                                         
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal             
#SAMPLE:                     ,PS-Tosoh-F10                                 
#SAMPLE MASS /mg:            ,4.76                                         
#MATERIAL:                   ,Polystyrene                                  
#REFERENCE:                  ,                                             
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                            
#SAMPLE CRUCIBLE MASS /mg:   ,0                                            
#REFERENCE CRUCIBLE MASS /mg:,0                                            
#DSC RANGE /‘V:              ,5000                                         
#TG RANGE /mg:               ,35000                                        
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,-1                                           
#RANGE:                      ,30›C....800›C/0.0....20.0K/min               
#SEGMENT:                    ,S4/5                                         
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                       
#SEG. 2:                     ,100›C/00:10/100›C                            
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                       
#SEG. 4:                     ,300›C/20:00/300›C                            
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                      

##Temp./›C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.00800, 705.80000, 7.879705e-02,77.43739,50.00000,31.00000,1.742941e-08,0.78720
300.02200, 705.90000, 7.981642e-02,77.45882,50.00000,31.00000,1.746200e-08,0.78720
300.02701, 706.00000, 7.798436e-02,77.45882,50.00000,31.00000,1.746200e-08,0.78720
300.02399, 706.10000, 7.940938e-02,77.45882,50.00000,31.00000,1.742325e-08,0.78720
300.02802, 706.20000, 7.879892e-02,77.43025,50.00000,31.00000,1.743273e-08,0.78719
300.01401, 706.30000, 7.798316e-02,77.45882,50.00000,31.00000,1.743273e-08,0.78719
300.02399, 706.40000, 7.920577e-02,77.43025,50.00000,31.00000,1.747597e-08,0.78719
300.01300, 706.50000, 7.920474e-02,77.43025,50.00000,31.00000,1.747597e-08,0.78719
300.01599, 706.60000, 7.777973e-02,77.42311,50.00000,31.00000,1.740888e-08,0.78719
300.02499, 706.70000, 7.798418e-02,77.40168,50.00000,31.00000,1.741704e-08,0.78719
300.01300, 706.80000, 7.696501e-02,77.42311,50.00000,31.00000,1.741704e-08,0.78719
300.01999, 706.90000, 7.757649e-02,77.43025,50.00000,31.00000,1.742544e-08,0.78719
300.02701, 707.00000, 7.778075e-02,77.43025,50.00000,31.00000,1.742544e-08,0.78719
300.02701, 707.10000, 7.594822e-02,77.43025,50.00000,31.00000,1.743149e-08,0.78720
300.03201, 707.20000, 7.574505e-02,77.42311,50.00000,31.00000,1.742417e-08,0.78719
300.01901, 707.30000, 7.615111e-02,77.40168,50.00000,31.00000,1.742417e-08,0.78719
300.01401, 707.40000, 7.615066e-02,77.43025,50.00000,31.00000,1.744606e-08,0.78720
300.01501, 707.50000, 7.574353e-02,77.40168,50.00000,31.00000,1.744606e-08,0.78720
300.02701, 707.60000, 7.493015e-02,77.40168,50.00000,31.00000,1.744042e-08,0.78719
300.01501, 707.70000, 7.533631e-02,77.40168,50.00000,31.00000,1.743176e-08,0.78719
300.01700, 707.80000, 7.594732e-02,77.40168,50.00000,31.00000,1.743176e-08,0.78719
300.01901, 707.90000, 7.472582e-02,77.40168,50.00000,31.00000,1.743788e-08,0.78719
300.02499, 708.00000, 7.431913e-02,77.40168,50.00000,31.00000,1.743788e-08,0.78719
300.01700, 708.10000, 7.513287e-02,77.40168,50.00000,31.00000,1.745191e-08,0.78720
300.01700, 708.20000, 7.472565e-02,77.37332,50.00000,31.00000,1.745191e-08,0.78720
300.01801, 708.30000, 7.472574e-02,77.37332,50.00000,31.00000,1.743538e-08,0.78719
300.01700, 708.40000, 7.411481e-02,77.37332,50.00000,31.00000,1.740559e-08,0.78720
300.02100, 708.50000, 7.492961e-02,77.40168,50.00000,31.00000,1.740559e-08,0.78720
300.01901, 708.60000, 7.554027e-02,77.37332,50.00000,31.00000,1.740809e-08,0.78719
300.01401, 708.70000, 7.513260e-02,77.37332,50.00000,31.00000,1.740809e-08,0.78719
300.01901, 708.80000, 7.452221e-02,77.37332,50.00000,31.00000,1.743695e-08,0.78719
300.01901, 708.90000, 7.472582e-02,77.37332,50.00000,31.00000,1.746035e-08,0.78719
300.01300, 709.00000, 7.472529e-02,77.37332,50.00000,31.00000,1.746035e-08,0.78719
300.01599, 709.10000, 7.513278e-02,77.34475,50.00000,31.00000,1.741926e-08,0.78720
300.01501, 709.20000, 7.472547e-02,77.34475,50.00000,31.00000,1.741926e-08,0.78720
300.01300, 709.30000, 7.472529e-02,77.37332,50.00000,31.00000,1.739678e-08,0.78718
300.01501, 709.40000, 7.513269e-02,77.35189,50.00000,31.00000,1.741513e-08,0.78719
300.01801, 709.50000, 7.411490e-02,77.35189,50.00000,31.00000,1.741513e-08,0.78719
300.01099, 709.60000, 7.431789e-02,77.35189,50.00000,31.00000,1.741621e-08,0.78719
300.01401, 709.70000, 7.452177e-02,77.35189,50.00000,31.00000,1.741621e-08,0.78719
300.00500, 709.80000, 7.452098e-02,77.35189,50.00000,31.00000,1.739503e-08,0.78720
300.00900, 709.90000, 7.533577e-02,77.35189,50.00000,31.00000,1.744126e-08,0.78721
300.01801, 710.00000, 7.574380e-02,77.34475,50.00000,31.00000,1.744126e-08,0.78721
300.01501, 710.10000, 7.553992e-02,77.34475,50.00000,31.00000,1.741664e-08,0.78719
300.01401, 710.20000, 7.635427e-02,77.34475,50.00000,31.00000,1.741664e-08,0.78719
300.01300, 710.30000, 7.533613e-02,77.34475,50.00000,31.00000,1.741118e-08,0.78719
300.01901, 710.40000, 7.716917e-02,77.31618,50.00000,31.00000,1.743344e-08,0.78720
300.01599, 710.50000, 7.798335e-02,77.34475,50.00000,31.00000,1.743344e-08,0.78720
300.00800, 710.60000, 7.737178e-02,77.33046,50.00000,31.00000,1.743709e-08,0.78719
300.01099, 710.70000, 7.879733e-02,77.31618,50.00000,31.00000,1.743709e-08,0.78719
300.00900, 710.80000, 7.859353e-02,77.31618,50.00000,31.00000,1.743296e-08,0.78720
300.01700, 710.90000, 7.839066e-02,77.31618,50.00000,31.00000,1.743295e-08,0.78719
300.01501, 711.00000, 7.818687e-02,77.31618,50.00000,31.00000,1.743295e-08,0.78719
300.01001, 711.10000, 7.920446e-02,77.31618,50.00000,31.00000,1.743168e-08,0.78720
300.00400, 711.20000, 7.859307e-02,77.28761,50.00000,31.00000,1.743168e-08,0.78720
300.01501, 711.30000, 7.879770e-02,77.28761,50.00000,31.00000,1.742693e-08,0.78718
300.02301, 711.40000, 7.879845e-02,77.28761,50.00000,31.00000,1.742693e-08,0.78718
300.02100, 711.50000, 7.900187e-02,77.26639,50.00000,31.00000,1.743201e-08,0.78719
300.02600, 711.60000, 7.798427e-02,77.29475,50.00000,31.00000,1.743542e-08,0.78720
300.02100, 711.70000, 7.839103e-02,77.29475,50.00000,31.00000,1.743542e-08,0.78720
300.03201, 711.80000, 7.635590e-02,77.29475,50.00000,31.00000,1.742204e-08,0.78720
300.00800, 711.90000, 7.859344e-02,77.29475,50.00000,31.00000,1.742204e-08,0.78720
300.02600, 712.00000, 7.778066e-02,77.26639,50.00000,31.00000,1.744250e-08,0.78719
300.01599, 712.10000, 7.757612e-02,77.26639,50.00000,31.00000,1.741257e-08,0.78719
300.01999, 712.20000, 7.716926e-02,77.26639,50.00000,31.00000,1.741257e-08,0.78719
300.00900, 712.30000, 7.594660e-02,77.26639,50.00000,31.00000,1.742729e-08,0.78719
300.01501, 712.40000, 7.635436e-02,77.29475,50.00000,31.00000,1.742729e-08,0.78719
300.02399, 712.50000, 7.655879e-02,77.27353,50.00000,31.00000,1.743767e-08,0.78719
300.01999, 712.60000, 7.594759e-02,77.26639,50.00000,31.00000,1.742284e-08,0.78718
300.01901, 712.70000, 7.615111e-02,77.26639,50.00000,31.00000,1.742284e-08,0.78718
300.02100, 712.80000, 7.839103e-02,77.26639,50.00000,31.00000,1.741948e-08,0.78719
300.01401, 712.90000, 7.696511e-02,77.26639,50.00000,31.00000,1.741948e-08,0.78719
300.01401, 713.00000, 7.696511e-02,77.23782,50.00000,31.00000,1.745531e-08,0.78720
300.00900, 713.10000, 7.615021e-02,77.23298,50.00000,31.00000,1.743884e-08,0.78719
300.01999, 713.20000, 7.737288e-02,77.23298,50.00000,31.00000,1.743884e-08,0.78719
300.01099, 713.30000, 7.716844e-02,77.23298,50.00000,31.00000,1.743909e-08,0.78719
300.01300, 713.40000, 7.777946e-02,77.26155,50.00000,31.00000,1.743909e-08,0.78719
300.01901, 713.50000, 7.859446e-02,77.23298,50.00000,31.00000,1.742954e-08,0.78720
300.01599, 713.60000, 7.839057e-02,77.23298,50.00000,31.00000,1.741206e-08,0.78719
300.01599, 713.70000, 7.757612e-02,77.24727,50.00000,31.00000,1.741206e-08,0.78719
300.02499, 713.80000, 7.859502e-02,77.24727,50.00000,31.00000,1.743119e-08,0.78719
300.02200, 713.90000, 7.818751e-02,77.21870,50.00000,31.00000,1.743119e-08,0.78719
300.02301, 714.00000, 7.778038e-02,77.21870,50.00000,31.00000,1.739579e-08,0.78721
300.01801, 714.10000, 7.737270e-02,77.19748,50.00000,31.00000,1.743816e-08,0.78720
300.01700, 714.20000, 7.615093e-02,77.22584,50.00000,31.00000,1.743816e-08,0.78720
300.01700, 714.30000, 7.676177e-02,77.19748,50.00000,31.00000,1.741058e-08,0.78720
300.01999, 714.40000, 7.574397e-02,77.20441,50.00000,31.00000,1.741058e-08,0.78720
300.01001, 714.50000, 7.513225e-02,77.22584,50.00000,31.00000,1.744510e-08,0.78719
300.00699, 714.60000, 7.574281e-02,77.22584,50.00000,31.00000,1.742339e-08,0.78720
300.00800, 714.70000, 7.492846e-02,77.24727,50.00000,31.00000,1.742339e-08,0.78720
300.01801, 714.80000, 7.452212e-02,77.24727,50.00000,31.00000,1.742606e-08,0.78718
300.00500, 714.90000, 7.411376e-02,77.21870,50.00000,31.00000,1.742606e-08,0.78718
300.00699, 715.00000, 7.452115e-02,77.21870,50.00000,31.00000,1.741344e-08,0.78719
300.01199, 715.10000, 7.452159e-02,77.20441,50.00000,31.00000,1.741344e-08,0.78719
300.01199, 715.20000, 7.553965e-02,77.19748,50.00000,31.00000,1.741511e-08,0.78719
300.00699, 715.30000, 7.513198e-02,77.19748,50.00000,31.00000,1.739931e-08,0.78720
300.00101, 715.40000, 7.574227e-02,77.19748,50.00000,31.00000,1.739931e-08,0.78720
300.00699, 715.50000, 7.716808e-02,77.19748,50.00000,31.00000,1.743790e-08,0.78719
300.00800, 715.60000, 7.594651e-02,77.19748,50.00000,31.00000,1.743790e-08,0.78719
300.00299, 715.70000, 7.757493e-02,77.19748,50.00000,31.00000,1.737843e-08,0.78720
300.00699, 715.80000, 7.757530e-02,77.19748,50.00000,31.00000,1.745219e-08,0.78719
300.00000, 715.90000, 7.737105e-02,77.19034,50.00000,31.00000,1.745219e-08,0.78719
300.01199, 716.00000, 7.900103e-02,77.19034,50.00000,31.00000,1.743397e-08,0.78719
300.01199, 716.10000, 7.940825e-02,77.19034,50.00000,31.00000,1.743397e-08,0.78719
300.01401, 716.20000, 7.839039e-02,77.19034,50.00000,31.00000,1.742943e-08,0.78720
300.00800, 716.30000, 8.022232e-02,77.19034,50.00000,31.00000,1.742354e-08,0.78720
300.00400, 716.40000, 8.001833e-02,77.19034,50.00000,31.00000,1.742354e-08,0.78720
300.01199, 716.50000, 7.981547e-02,77.16176,50.00000,31.00000,1.744152e-08,0.78719
300.01199, 716.60000, 7.940825e-02,77.17605,50.00000,31.00000,1.744152e-08,0.78719
300.00900, 716.70000, 8.062963e-02,77.17605,50.00000,31.00000,1.744271e-08,0.78719
300.01801, 716.80000, 8.063049e-02,77.14748,50.00000,31.00000,1.738905e-08,0.78719
300.01199, 716.90000, 8.124075e-02,77.14748,50.00000,31.00000,1.738905e-08,0.78719
300.01999, 717.00000, 8.022346e-02,77.17605,50.00000,31.00000,1.744046e-08,0.78721
300.01199, 717.10000, 7.981547e-02,77.14748,50.00000,31.00000,1.744046e-08,0.78721
300.02600, 717.20000, 8.103848e-02,77.16176,50.00000,31.00000,1.739580e-08,0.78719
300.01801, 717.30000, 8.042688e-02,77.16891,50.00000,31.00000,1.743889e-08,0.78719
300.01801, 717.40000, 8.022327e-02,77.16891,50.00000,31.00000,1.743889e-08,0.78719
300.01300, 717.50000, 7.920474e-02,77.16891,50.00000,31.00000,1.740005e-08,0.78719
300.01401, 717.60000, 7.920483e-02,77.16891,50.00000,31.00000,1.740005e-08,0.78719
300.02200, 717.70000, 7.737306e-02,77.14034,50.00000,31.00000,1.738112e-08,0.78720
300.01999, 717.80000, 7.818733e-02,77.14034,50.00000,31.00000,1.742540e-08,0.78719
300.02100, 717.90000, 7.635490e-02,77.14034,50.00000,31.00000,1.742540e-08,0.78719
300.01401, 718.00000, 7.574344e-02,77.14034,50.00000,31.00000,1.742226e-08,0.78719
300.00601, 718.10000, 7.716799e-02,77.14034,50.00000,31.00000,1.742226e-08,0.78719
300.00900, 718.20000, 7.615021e-02,77.14034,50.00000,31.00000,1.742348e-08,0.78719
300.01801, 718.30000, 7.533657e-02,77.11176,50.00000,31.00000,1.742246e-08,0.78719
300.01300, 718.40000, 7.696501e-02,77.12605,50.00000,31.00000,1.742246e-08,0.78719
300.01401, 718.50000, 7.594705e-02,77.11176,50.00000,31.00000,1.746450e-08,0.78719
300.00500, 718.60000, 7.574263e-02,77.11176,50.00000,31.00000,1.746450e-08,0.78719
300.02899, 718.70000, 7.676286e-02,77.11176,50.00000,31.00000,1.745073e-08,0.78719
300.01599, 718.80000, 7.655806e-02,77.11176,50.00000,31.00000,1.741542e-08,0.78719
300.02301, 718.90000, 7.716954e-02,77.12605,50.00000,31.00000,1.741542e-08,0.78719
300.01999, 719.00000, 7.615120e-02,77.12605,50.00000,31.00000,1.745133e-08,0.78720
300.01700, 719.10000, 7.696538e-02,77.12605,50.00000,31.00000,1.745133e-08,0.78720
300.01700, 719.20000, 7.696538e-02,77.12605,50.00000,31.00000,1.743012e-08,0.78720
300.01801, 719.30000, 7.655825e-02,77.09748,50.00000,31.00000,1.740289e-08,0.78720
300.01999, 719.40000, 8.001984e-02,77.09748,50.00000,31.00000,1.740289e-08,0.78720
300.01999, 719.50000, 7.920539e-02,77.11891,50.00000,31.00000,1.743641e-08,0.78720
300.01999, 719.60000, 7.981623e-02,77.09748,50.00000,31.00000,1.743641e-08,0.78720
300.01599, 719.70000, 7.961224e-02,77.10462,50.00000,31.00000,1.741068e-08,0.78719
300.02899, 719.80000, 7.920624e-02,77.10462,50.00000,31.00000,1.741068e-08,0.78719
300.01901, 719.90000, 7.961253e-02,77.09034,50.00000,31.00000,1.743763e-08,0.78719
300.02701, 720.00000, 8.083497e-02,77.09034,50.00000,31.00000,1.742193e-08,0.78719
300.02399, 720.10000, 8.022384e-02,77.09034,50.00000,31.00000,1.742193e-08,0.78719
300.03000, 720.20000, 8.063164e-02,77.09034,50.00000,31.00000,1.742842e-08,0.78719
300.01901, 720.30000, 8.001975e-02,77.09034,50.00000,31.00000,1.742842e-08,0.78719
300.02399, 720.40000, 7.961299e-02,77.09034,50.00000,31.00000,1.744539e-08,0.78720
300.01801, 720.50000, 7.961243e-02,77.09034,50.00000,31.00000,1.742131e-08,0.78719
300.02802, 720.60000, 7.900253e-02,77.09034,50.00000,31.00000,1.742131e-08,0.78719
300.01901, 720.70000, 7.900169e-02,77.06197,50.00000,31.00000,1.744367e-08,0.78719
300.01199, 720.80000, 7.839020e-02,77.06197,50.00000,31.00000,1.744367e-08,0.78719
300.02600, 720.90000, 7.839150e-02,77.09034,50.00000,31.00000,1.740010e-08,0.78720
300.02600, 721.00000, 7.737343e-02,77.06197,50.00000,31.00000,1.744938e-08,0.78719
300.01999, 721.10000, 7.676204e-02,77.06197,50.00000,31.00000,1.744938e-08,0.78719
300.01199, 721.20000, 7.818659e-02,77.06197,50.00000,31.00000,1.743899e-08,0.78720
300.00500, 721.30000, 7.614985e-02,77.08340,50.00000,31.00000,1.743899e-08,0.78720
300.01599, 721.40000, 7.492917e-02,77.06912,50.00000,31.00000,1.745324e-08,0.78719
300.01599, 721.50000, 7.655806e-02,77.05483,50.00000,31.00000,1.742402e-08,0.78718
300.00900, 721.60000, 7.635382e-02,77.05483,50.00000,31.00000,1.742402e-08,0.78718
300.01599, 721.70000, 7.777973e-02,77.02626,50.00000,31.00000,1.741945e-08,0.78719
300.01099, 721.80000, 7.716844e-02,77.04769,50.00000,31.00000,1.741945e-08,0.78719
300.01599, 721.90000, 7.839057e-02,77.04769,50.00000,31.00000,1.744445e-08,0.78720
300.01199, 722.00000, 7.798298e-02,77.04769,50.00000,31.00000,1.738998e-08,0.78720
300.01801, 722.10000, 7.818714e-02,77.02626,50.00000,31.00000,1.738998e-08,0.78720
300.00900, 722.20000, 7.838992e-02,77.02626,50.00000,31.00000,1.740724e-08,0.78719
300.02200, 722.30000, 7.961281e-02,77.02626,50.00000,31.00000,1.740724e-08,0.78719
300.01801, 722.40000, 8.042688e-02,77.02626,50.00000,31.00000,1.742730e-08,0.78719
300.01501, 722.50000, 8.022298e-02,77.02626,50.00000,31.00000,1.742730e-08,0.78719
300.01401, 722.60000, 8.225900e-02,77.02626,50.00000,31.00000,1.744739e-08,0.78719
300.01300, 722.70000, 8.225890e-02,77.01912,50.00000,31.00000,1.738303e-08,0.78719
300.00800, 722.80000, 8.144398e-02,77.01912,50.00000,31.00000,1.738303e-08,0.78719
300.01599, 722.90000, 8.205558e-02,77.01912,50.00000,31.00000,1.743454e-08,0.78720
300.02200, 723.00000, 8.124171e-02,76.99055,50.00000,31.00000,1.743454e-08,0.78720
300.02301, 723.10000, 8.103820e-02,76.99055,50.00000,31.00000,1.744476e-08,0.78719
300.01700, 723.20000, 8.001956e-02,77.01912,50.00000,31.00000,1.742397e-08,0.78719
300.00699, 723.30000, 7.981500e-02,77.01912,50.00000,31.00000,1.742397e-08,0.78719
300.01300, 723.40000, 7.920474e-02,77.01912,50.00000,31.00000,1.742878e-08,0.78719
300.02200, 723.50000, 7.981642e-02,76.99055,50.00000,31.00000,1.742878e-08,0.78719
300.01801, 723.60000, 7.839076e-02,76.99055,50.00000,31.00000,1.741824e-08,0.78719
300.01599, 723.70000, 8.001946e-02,77.01912,50.00000,31.00000,1.740096e-08,0.78719
300.01199, 723.80000, 7.839020e-02,76.99055,50.00000,31.00000,1.740096e-08,0.78719
300.02100, 723.90000, 7.778020e-02,77.01912,50.00000,31.00000,1.742110e-08,0.78718
300.02301, 724.00000, 7.839122e-02,76.99055,50.00000,31.00000,1.742110e-08,0.78718
300.02100, 724.10000, 7.798381e-02,76.99055,50.00000,31.00000,1.742838e-08,0.78719
300.02100, 724.20000, 7.737297e-02,76.99055,50.00000,31.00000,1.742088e-08,0.78719
300.01099, 724.30000, 7.716844e-02,76.99055,50.00000,31.00000,1.742088e-08,0.78719
300.01700, 724.40000, 7.716899e-02,76.99055,50.00000,31.00000,1.740203e-08,0.78719
300.01199, 724.50000, 7.757576e-02,76.99055,50.00000,31.00000,1.740203e-08,0.78719
300.00601, 724.60000, 7.635355e-02,76.97626,50.00000,31.00000,1.744192e-08,0.78720
300.01401, 724.70000, 7.737233e-02,76.97626,50.00000,31.00000,1.745015e-08,0.78720
300.01001, 724.80000, 7.737196e-02,76.97626,50.00000,31.00000,1.745015e-08,0.78720
300.02499, 724.90000, 7.879863e-02,76.97626,50.00000,31.00000,1.741881e-08,0.78719
300.01199, 725.00000, 7.798298e-02,76.96218,50.00000,31.00000,1.741881e-08,0.78719
300.02100, 725.10000, 7.798381e-02,76.99055,50.00000,31.00000,1.743155e-08,0.78719
300.02100, 725.20000, 7.818742e-02,76.96218,50.00000,31.00000,1.740794e-08,0.78720
300.01801, 725.30000, 7.615102e-02,76.99055,50.00000,31.00000,1.740794e-08,0.78720
300.01901, 725.40000, 7.757640e-02,76.96218,50.00000,31.00000,1.742566e-08,0.78719
300.02200, 725.50000, 7.716945e-02,76.93361,50.00000,31.00000,1.742566e-08,0.78719
300.01300, 725.60000, 7.676140e-02,76.96218,50.00000,31.00000,1.739980e-08,0.78720
300.01901, 725.70000, 7.778001e-02,76.96218,50.00000,31.00000,1.739980e-08,0.78720
300.02301, 725.80000, 7.716954e-02,76.96218,50.00000,31.00000,1.739796e-08,0.78719
300.01501, 725.90000, 7.839048e-02,76.96218,50.00000,31.00000,1.742036e-08,0.78719
300.01300, 726.00000, 7.777946e-02,76.96218,50.00000,31.00000,1.742036e-08,0.78719
300.02200, 726.10000, 7.635500e-02,76.93361,50.00000,31.00000,1.741823e-08,0.78720
300.00900, 726.20000, 7.859353e-02,76.90504,50.00000,31.00000,1.741823e-08,0.78720
300.01099, 726.30000, 7.900094e-02,76.93361,50.00000,31.00000,1.740242e-08,0.78720
300.00299, 726.40000, 7.818575e-02,76.93361,50.00000,31.00000,1.746523e-08,0.78720
300.01501, 726.50000, 7.879770e-02,76.90504,50.00000,31.00000,1.746523e-08,0.78720
300.01599, 726.60000, 7.940863e-02,76.94076,50.00000,31.00000,1.743063e-08,0.78720
300.01599, 726.70000, 7.920502e-02,76.93361,50.00000,31.00000,1.743063e-08,0.78720
300.01999, 726.80000, 7.900178e-02,76.92647,50.00000,31.00000,1.740288e-08,0.78720
300.01901, 726.90000, 7.940891e-02,76.92647,50.00000,31.00000,1.740141e-08,0.78720
300.01599, 727.00000, 7.879779e-02,76.95504,50.00000,31.00000,1.740141e-08,0.78720
300.00800, 727.10000, 7.940788e-02,76.92647,50.00000,31.00000,1.740270e-08,0.78719
300.01300, 727.20000, 7.940835e-02,76.92647,50.00000,31.00000,1.740270e-08,0.78719
300.01599, 727.30000, 7.879779e-02,76.89790,50.00000,31.00000,1.742918e-08,0.78721
300.01001, 727.40000, 7.859362e-02,76.89790,50.00000,31.00000,1.740447e-08,0.78720
300.01901, 727.50000, 7.839085e-02,76.92647,50.00000,31.00000,1.740447e-08,0.78720
300.01801, 727.60000, 7.859437e-02,76.92647,50.00000,31.00000,1.744349e-08,0.78720
300.00400, 727.70000, 7.879667e-02,76.92647,50.00000,31.00000,1.744349e-08,0.78720
300.01099, 727.80000, 7.839010e-02,76.92647,50.00000,31.00000,1.741952e-08,0.78719
300.01099, 727.90000, 7.879733e-02,76.89790,50.00000,31.00000,1.740169e-08,0.78720
300.01199, 728.00000, 7.879742e-02,76.88361,50.00000,31.00000,1.740169e-08,0.78720
300.01401, 728.10000, 8.063011e-02,76.90021,50.00000,31.00000,1.744555e-08,0.78721
300.01599, 728.20000, 8.063030e-02,76.90021,50.00000,31.00000,1.744555e-08,0.78721
300.01199, 728.30000, 8.062992e-02,76.90021,50.00000,31.00000,1.740962e-08,0.78720
300.00800, 728.40000, 8.185120e-02,76.90021,50.00000,31.00000,1.737489e-08,0.78720
300.01001, 728.50000, 8.225861e-02,76.89307,50.00000,31.00000,1.737489e-08,0.78720
300.00699, 728.60000, 8.103666e-02,76.87185,50.00000,31.00000,1.741076e-08,0.78719
300.00800, 728.70000, 8.124037e-02,76.90021,50.00000,31.00000,1.741076e-08,0.78719
299.99899, 728.80000, 8.103589e-02,76.87185,50.00000,31.00000,1.744002e-08,0.78719
300.00699, 728.90000, 8.164749e-02,76.87185,50.00000,31.00000,1.741798e-08,0.78719
300.01901, 729.00000, 8.185226e-02,76.87185,50.00000,31.00000,1.741798e-08,0.78719
300.01300, 729.10000, 8.042640e-02,76.87899,50.00000,31.00000,1.743856e-08,0.78719
300.01700, 729.20000, 7.981595e-02,76.85042,50.00000,31.00000,1.743856e-08,0.78719
300.00000, 729.30000, 7.899991e-02,76.87185,50.00000,31.00000,1.741032e-08,0.78719
300.01001, 729.40000, 7.920446e-02,76.85042,50.00000,31.00000,1.741032e-08,0.78719
300.00299, 729.50000, 8.001823e-02,76.85042,50.00000,31.00000,1.743051e-08,0.78720
300.01300, 729.60000, 7.961196e-02,76.87185,50.00000,31.00000,1.738990e-08,0.78720
300.00800, 729.70000, 7.879705e-02,76.84328,50.00000,31.00000,1.738990e-08,0.78720
300.00800, 729.80000, 8.042593e-02,76.84328,50.00000,31.00000,1.739858e-08,0.78720
300.01901, 729.90000, 7.940891e-02,76.84328,50.00000,31.00000,1.739858e-08,0.78720
300.01599, 730.00000, 8.042669e-02,76.84328,50.00000,31.00000,1.738710e-08,0.78720
300.01199, 730.10000, 8.144436e-02,76.84328,50.00000,31.00000,1.743108e-08,0.78718
300.01300, 730.20000, 8.144446e-02,76.84328,50.00000,31.00000,1.743108e-08,0.78718
300.00500, 730.30000, 8.144369e-02,76.83613,50.00000,31.00000,1.743916e-08,0.78719
300.00101, 730.40000, 8.103609e-02,76.82185,50.00000,31.00000,1.743916e-08,0.78719
300.00201, 730.50000, 8.144340e-02,76.84328,50.00000,31.00000,1.740444e-08,0.78719
300.00800, 730.60000, 8.205481e-02,76.81471,50.00000,31.00000,1.744925e-08,0.78718
300.01099, 730.70000, 8.246232e-02,76.81471,50.00000,31.00000,1.744925e-08,0.78718
300.00900, 730.80000, 8.368378e-02,76.82185,50.00000,31.00000,1.740119e-08,0.78719
300.01401, 730.90000, 8.388789e-02,76.82899,50.00000,31.00000,1.740119e-08,0.78719
300.02100, 731.00000, 8.470304e-02,76.82899,50.00000,31.00000,1.742560e-08,0.78719
300.01501, 731.10000, 8.286993e-02,76.80756,50.00000,31.00000,1.743030e-08,0.78720
300.01700, 731.20000, 8.531347e-02,76.80042,50.00000,31.00000,1.743030e-08,0.78720
300.00500, 731.30000, 8.510865e-02,76.77185,50.00000,31.00000,1.740127e-08,0.78719
300.01700, 731.40000, 8.409180e-02,76.80042,50.00000,31.00000,1.740127e-08,0.78719
300.01099, 731.50000, 8.388759e-02,76.80042,50.00000,31.00000,1.744660e-08,0.78719
300.01801, 731.60000, 8.327745e-02,76.80042,50.00000,31.00000,1.742821e-08,0.78720
300.01501, 731.70000, 8.205549e-02,76.80042,50.00000,31.00000,1.742821e-08,0.78720
300.00400, 731.80000, 8.164720e-02,76.78613,50.00000,31.00000,1.741746e-08,0.78720
300.00699, 731.90000, 8.144388e-02,76.80042,50.00000,31.00000,1.741746e-08,0.78720
300.00699, 732.00000, 8.083305e-02,76.77185,50.00000,31.00000,1.741037e-08,0.78719
300.00699, 732.10000, 8.042583e-02,76.77185,50.00000,31.00000,1.746794e-08,0.78719
300.01099, 732.20000, 8.083343e-02,76.77185,50.00000,31.00000,1.746794e-08,0.78719
300.01501, 732.30000, 8.144465e-02,76.75063,50.00000,31.00000,1.746449e-08,0.78719
300.00601, 732.40000, 8.164739e-02,76.75063,50.00000,31.00000,1.746449e-08,0.78719
300.01300, 732.50000, 8.001918e-02,76.75063,50.00000,31.00000,1.740422e-08,0.78719
299.99701, 732.60000, 8.225734e-02,76.76492,50.00000,31.00000,1.739499e-08,0.78719
300.00400, 732.70000, 8.164720e-02,76.76492,50.00000,31.00000,1.739499e-08,0.78719
