Filename	L3
Instrument name	
Operator	Galyna
rundate	2025-02-24
Sample name	L3
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
12.71	80.75	4.313	99.79176307	-4.53639E-05
12.79	81.17	4.309	99.69921333	-4.61251E-05
12.88	81.59	4.312	99.76862564	-4.70631E-05
12.96	82.01	4.316	99.86117538	-4.76884E-05
13.04	82.43	4.31	99.72235076	-4.83635E-05
13.13	82.85	4.308	99.67607589	-4.86926E-05
13.21	83.28	4.311	99.7454882	-0.000048505
13.29	83.7	4.313	99.79176307	-4.87258E-05
13.38	84.12	4.312	99.76862564	-4.88363E-05
13.46	84.55	4.313	99.79176307	-4.89492E-05
13.54	84.97	4.316	99.86117538	-4.91139E-05
13.63	85.4	4.313	99.79176307	-4.93064E-05
13.71	85.82	4.312	99.76862564	-4.96747E-05
13.79	86.24	4.315	99.83803795	-5.00125E-05
13.88	86.67	4.318	99.90745025	-0.000050262
13.96	87.09	4.318	99.90745025	-5.09623E-05
14.04	87.52	4.316	99.86117538	-5.12253E-05
14.13	87.94	4.311	99.7454882	-5.17355E-05
14.21	88.37	4.307	99.65293845	-5.25397E-05
14.29	88.79	4.307	99.65293845	-5.29184E-05
14.38	89.21	4.308	99.67607589	-0.000053274
14.46	89.64	4.307	99.65293845	-5.37764E-05
14.54	90.06	4.311	99.7454882	-0.00005435
14.63	90.49	4.317	99.88431282	-5.49637E-05
14.71	90.92	4.317	99.88431282	-0.000055181
14.79	91.35	4.311	99.7454882	-5.55741E-05
14.88	91.78	4.313	99.79176307	-5.63263E-05
14.96	92.21	4.317	99.88431282	-5.68757E-05
15.04	92.63	4.311	99.7454882	-5.75542E-05
15.13	93.07	4.318	99.90745025	-5.81153E-05
15.21	93.5	4.318	99.90745025	-5.87457E-05
15.29	93.92	4.312	99.76862564	-5.87054E-05
15.38	94.35	4.313	99.79176307	-5.82163E-05
15.46	94.77	4.315	99.83803795	-5.95719E-05
15.54	95.18	4.313	99.79176307	-6.10086E-05
15.63	95.59	4.311	99.7454882	-6.27229E-05
15.71	96	4.31	99.72235076	-6.39351E-05
15.79	96.4	4.316	99.86117538	-6.51727E-05
15.88	96.78	4.312	99.76862564	-6.51067E-05
15.96	97.16	4.31	99.72235076	-6.49734E-05
16.04	97.53	4.309	99.69921333	-6.51624E-05
16.13	97.89	4.31	99.72235076	-6.59491E-05
16.21	98.23	4.309	99.69921333	-6.67112E-05
16.29	98.56	4.314	99.81490051	-6.89102E-05
16.38	98.89	4.313	99.79176307	-0.000069387
16.46	99.2	4.312	99.76862564	-6.85625E-05
16.54	99.49	4.316	99.86117538	-6.62449E-05
16.63	99.77	4.312	99.76862564	-6.27957E-05
16.71	100.04	4.306	99.62980102	-6.36958E-05
16.79	100.3	4.308	99.67607589	-6.45345E-05
16.88	100.54	4.309	99.69921333	-6.54126E-05
16.96	100.77	4.309	99.69921333	-6.63637E-05
17.04	100.99	4.313	99.79176307	-6.67603E-05
17.13	101.19	4.309	99.69921333	-6.71331E-05
17.21	101.38	4.308	99.67607589	-6.84014E-05
17.29	101.56	4.311	99.7454882	-6.95061E-05
17.38	101.73	4.311	99.7454882	-0.000070371
17.46	101.88	4.313	99.79176307	-7.01639E-05
17.54	102.02	4.31	99.72235076	-0.000072189
17.63	102.15	4.308	99.67607589	-7.32444E-05
17.71	102.28	4.308	99.67607589	-7.40917E-05
17.79	102.39	4.31	99.72235076	-7.47964E-05
17.88	102.49	4.31	99.72235076	-7.58174E-05
17.96	102.58	4.306	99.62980102	-7.64174E-05
18.04	102.66	4.307	99.65293845	-7.69564E-05
18.13	102.73	4.305	99.60666358	-7.79939E-05
18.21	102.8	4.308	99.67607589	-7.88642E-05
18.29	102.86	4.31	99.72235076	-7.93594E-05
18.38	102.9	4.309	99.69921333	-0.000079553
18.46	102.95	4.316	99.86117538	-8.01047E-05
18.54	102.98	4.322	100	-0.000080554
18.63	103.01	4.312	99.76862564	-8.12204E-05
18.71	103.03	4.309	99.69921333	-8.23401E-05
18.79	103.05	4.304	99.58352615	-8.31273E-05
18.88	103.06	4.309	99.69921333	-8.37569E-05
18.96	103.06	4.304	99.58352615	-8.47749E-05
19.04	103.06	4.307	99.65293845	-8.53239E-05
19.13	103.06	4.307	99.65293845	-8.63491E-05
19.21	103.05	4.306	99.62980102	-8.75963E-05
19.29	103.03	4.306	99.62980102	-8.90295E-05
19.38	103.02	4.308	99.67607589	-8.98428E-05
19.46	102.99	4.304	99.58352615	-9.10146E-05
19.54	102.97	4.305	99.60666358	-9.15582E-05
19.63	102.94	4.309	99.69921333	-9.18799E-05
19.71	102.91	4.306	99.62980102	-9.20536E-05
19.79	102.88	4.307	99.65293845	-0.000093527
19.88	102.84	4.307	99.65293845	-0.000093974
19.96	102.8	4.306	99.62980102	-9.50145E-05
20.04	102.76	4.308	99.67607589	-9.52872E-05
20.13	102.72	4.307	99.65293845	-9.65151E-05
20.21	102.68	4.308	99.67607589	-9.65196E-05
20.29	102.63	4.306	99.62980102	-9.73846E-05
20.38	102.58	4.306	99.62980102	-0.000097795
20.46	102.53	4.305	99.60666358	-9.64099E-05
20.54	102.49	4.305	99.60666358	-9.33084E-05
20.63	102.44	4.305	99.60666358	-9.43601E-05
20.71	102.38	4.306	99.62980102	-9.45323E-05
20.79	102.33	4.304	99.58352615	-9.06248E-05
20.88	102.28	4.302	99.53725127	-8.79532E-05
20.96	102.22	4.305	99.60666358	-8.66714E-05
21.04	102.17	4.303	99.56038871	-8.67048E-05
21.13	102.11	4.305	99.60666358	-8.76509E-05
21.21	102.06	4.303	99.56038871	-8.98908E-05
21.29	102	4.304	99.58352615	-9.01409E-05
21.38	101.94	4.303	99.56038871	-8.74057E-05
21.46	101.89	4.305	99.60666358	-8.83818E-05
21.54	101.83	4.308	99.67607589	-8.96355E-05
21.63	101.78	4.307	99.65293845	-9.09101E-05
21.71	101.72	4.306	99.62980102	-9.06608E-05
21.79	101.66	4.303	99.56038871	-8.88345E-05
21.88	101.61	4.307	99.65293845	-8.77536E-05
21.96	101.55	4.303	99.56038871	-8.50557E-05
22.04	101.49	4.304	99.58352615	-8.25051E-05
22.13	101.44	4.303	99.56038871	-8.00177E-05
22.21	101.38	4.304	99.58352615	-7.67914E-05
22.29	101.33	4.304	99.58352615	-7.34122E-05
22.38	101.28	4.305	99.60666358	-7.03194E-05
22.46	101.22	4.304	99.58352615	-6.77902E-05
22.54	101.17	4.305	99.60666358	-6.54322E-05
22.63	101.11	4.304	99.58352615	-6.50306E-05
22.71	101.06	4.304	99.58352615	-0.000064356
22.79	101.01	4.302	99.53725127	-6.31768E-05
22.88	100.96	4.304	99.58352615	-6.27781E-05
22.96	100.9	4.305	99.60666358	-0.000061023
23.04	100.85	4.304	99.58352615	-5.80682E-05
23.13	100.81	4.305	99.60666358	-5.45615E-05
23.21	100.76	4.302	99.53725127	-0.000053092
23.29	100.71	4.304	99.58352615	-5.11135E-05
23.38	100.66	4.303	99.56038871	-4.74297E-05
23.46	100.62	4.303	99.56038871	-4.59276E-05
23.54	100.57	4.298	99.44470153	-4.29895E-05
23.63	100.52	4.301	99.51411384	-3.93072E-05
23.71	100.48	4.3	99.4909764	-3.72833E-05
23.79	100.44	4.303	99.56038871	-3.56943E-05
23.88	100.39	4.302	99.53725127	-3.40006E-05
23.96	100.35	4.301	99.51411384	-3.27393E-05
24.04	100.31	4.302	99.53725127	-3.15461E-05
24.13	100.27	4.299	99.46783896	-0.000030578
24.21	100.24	4.303	99.56038871	-2.86858E-05
24.29	100.2	4.301	99.51411384	-2.72585E-05
24.38	100.16	4.302	99.53725127	-2.64761E-05
24.46	100.13	4.302	99.53725127	-2.60733E-05
24.54	100.09	4.303	99.56038871	-2.53792E-05
24.63	100.06	4.302	99.53725127	-2.44472E-05
24.71	100.03	4.303	99.56038871	-0.000023725
24.79	100.01	4.302	99.53725127	-2.31013E-05
24.88	100	4.307	99.65293845	-0.000022552
24.96	99.99	4.303	99.56038871	-2.13241E-05
25.04	100	4.301	99.51411384	-2.06536E-05
25.13	100.02	4.304	99.58352615	-2.09373E-05
25.21	100.04	4.304	99.58352615	-2.08647E-05
25.29	100.09	4.306	99.62980102	-2.06884E-05
25.38	100.14	4.31	99.72235076	-0.000019842
25.46	100.22	4.308	99.67607589	-1.90703E-05
25.54	100.31	4.301	99.51411384	-1.82799E-05
25.63	100.41	4.297	99.42156409	-1.76697E-05
25.71	100.53	4.3	99.4909764	-1.72143E-05
25.79	100.66	4.302	99.53725127	-1.64008E-05
25.88	100.82	4.303	99.56038871	-1.57689E-05
25.96	100.98	4.304	99.58352615	-1.57668E-05
26.04	101.17	4.303	99.56038871	-1.55637E-05
26.13	101.36	4.303	99.56038871	-0.000015047
26.21	101.58	4.303	99.56038871	-1.41992E-05
26.29	101.81	4.304	99.58352615	-1.37288E-05
26.38	102.06	4.304	99.58352615	-1.33897E-05
26.46	102.31	4.305	99.60666358	-1.42314E-05
26.54	102.58	4.303	99.56038871	-1.36963E-05
26.63	102.87	4.305	99.60666358	-1.35462E-05
26.71	103.17	4.308	99.67607589	-1.28607E-05
26.79	103.47	4.304	99.58352615	-1.26314E-05
26.88	103.79	4.305	99.60666358	-1.21613E-05
26.96	104.12	4.304	99.58352615	-1.10072E-05
27.04	104.46	4.305	99.60666358	-1.08951E-05
27.13	104.81	4.305	99.60666358	-1.10367E-05
27.21	105.16	4.305	99.60666358	-1.04265E-05
27.29	105.53	4.304	99.58352615	-9.71459E-06
27.38	105.89	4.305	99.60666358	-1.15447E-05
27.46	106.27	4.305	99.60666358	-1.04192E-05
27.54	106.65	4.305	99.60666358	-1.17087E-05
27.63	107.04	4.303	99.56038871	-1.19517E-05
27.71	107.43	4.306	99.62980102	-0.000012154
27.79	107.82	4.304	99.58352615	-1.19843E-05
27.88	108.22	4.306	99.62980102	-0.000011975
27.96	108.62	4.305	99.60666358	-1.18993E-05
28.04	109.02	4.306	99.62980102	-1.16803E-05
28.13	109.42	4.302	99.53725127	-1.15413E-05
28.21	109.83	4.304	99.58352615	-1.14339E-05
28.29	110.24	4.303	99.56038871	-1.13724E-05
28.38	110.64	4.305	99.60666358	-1.13373E-05
28.46	111.05	4.301	99.51411384	-1.11705E-05
28.54	111.46	4.304	99.58352615	-1.09924E-05
28.63	111.87	4.3	99.4909764	-1.08284E-05
28.71	112.28	4.3	99.4909764	-1.07499E-05
28.79	112.68	4.302	99.53725127	-1.07473E-05
28.88	113.09	4.309	99.69921333	-1.06927E-05
28.96	113.5	4.3	99.4909764	-1.06968E-05
29.04	113.9	4.305	99.60666358	-0.00001072
29.13	114.31	4.305	99.60666358	-1.06507E-05
29.21	114.71	4.303	99.56038871	-1.06404E-05
29.29	115.11	4.306	99.62980102	-1.07642E-05
29.38	115.52	4.303	99.56038871	-1.07444E-05
29.46	115.92	4.3	99.4909764	-1.07405E-05
29.54	116.32	4.301	99.51411384	-1.07127E-05
29.63	116.72	4.302	99.53725127	-1.08256E-05
29.71	117.11	4.305	99.60666358	-1.08788E-05
29.79	117.51	4.302	99.53725127	-1.08903E-05
29.88	117.91	4.303	99.56038871	-1.08789E-05
29.96	118.3	4.3	99.4909764	-1.05828E-05
30.04	118.7	4.301	99.51411384	-1.03841E-05
30.13	119.09	4.305	99.60666358	-1.03651E-05
30.21	119.48	4.302	99.53725127	-1.04786E-05
30.29	119.88	4.303	99.56038871	-1.03309E-05
30.38	120.27	4.305	99.60666358	-1.04312E-05
30.46	120.66	4.305	99.60666358	-1.04569E-05
30.54	121.06	4.304	99.58352615	-1.05214E-05
30.63	121.45	4.302	99.53725127	-1.05398E-05
30.71	121.84	4.301	99.51411384	-1.05831E-05
30.79	122.23	4.301	99.51411384	-1.05684E-05
30.88	122.62	4.305	99.60666358	-0.000010652
30.96	123.02	4.304	99.58352615	-1.06501E-05
31.04	123.41	4.304	99.58352615	-1.06575E-05
31.13	123.8	4.304	99.58352615	-0.00001068
31.21	124.19	4.303	99.56038871	-1.08353E-05
31.29	124.58	4.303	99.56038871	-1.08647E-05
31.38	124.98	4.302	99.53725127	-1.07873E-05
31.46	125.37	4.303	99.56038871	-1.08051E-05
31.54	125.77	4.302	99.53725127	-1.08016E-05
31.63	126.16	4.303	99.56038871	-1.09335E-05
31.71	126.56	4.304	99.58352615	-1.10405E-05
31.79	126.95	4.303	99.56038871	-0.000011188
