Filename	L2
Instrument name	
Operator	Galyna
-correctrundate	2025-02-24
Sample name	L2
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
31.96	127.31	1.535	98.20857326	-5.79758E-05
32.04	127.71	1.536	98.27255278	-5.83711E-05
32.13	128.1	1.537	98.33653231	-5.91081E-05
32.21	128.5	1.532	98.01663468	-0.000059508
32.29	128.9	1.532	98.01663468	-5.98617E-05
32.38	129.3	1.536	98.27255278	-6.00436E-05
32.46	129.7	1.535	98.20857326	-6.03431E-05
32.54	130.11	1.533	98.0806142	-0.000060911
32.63	130.51	1.533	98.0806142	-6.12971E-05
32.71	130.91	1.534	98.14459373	-6.16225E-05
32.79	131.31	1.533	98.0806142	-6.18049E-05
32.88	131.72	1.534	98.14459373	-6.21927E-05
32.96	132.12	1.533	98.0806142	-6.26708E-05
33.04	132.53	1.533	98.0806142	-0.000063096
33.13	132.94	1.533	98.0806142	-6.37276E-05
33.21	133.34	1.533	98.0806142	-6.41727E-05
33.29	133.75	1.534	98.14459373	-6.44258E-05
33.38	134.16	1.534	98.14459373	-6.48764E-05
33.46	134.57	1.533	98.0806142	-6.53897E-05
33.54	134.98	1.531	97.95265515	-6.57079E-05
33.63	135.39	1.533	98.0806142	-6.58848E-05
33.71	135.81	1.533	98.0806142	-6.61133E-05
33.79	136.22	1.535	98.20857326	-6.64684E-05
33.88	136.63	1.534	98.14459373	-6.69169E-05
33.96	137.05	1.532	98.01663468	-6.70625E-05
34.04	137.46	1.532	98.01663468	-6.75057E-05
34.13	137.88	1.53	97.88867562	-6.80655E-05
34.21	138.29	1.532	98.01663468	-6.84177E-05
34.29	138.71	1.529	97.8246961	-6.88071E-05
34.38	139.12	1.528	97.76071657	-6.91692E-05
34.46	139.54	1.529	97.8246961	-0.000069504
34.54	139.96	1.529	97.8246961	-6.99667E-05
34.63	140.37	1.532	98.01663468	-7.02817E-05
34.71	140.79	1.532	98.01663468	-7.04647E-05
34.79	141.21	1.533	98.0806142	-7.07761E-05
34.88	141.63	1.531	97.95265515	-7.12064E-05
34.96	142.05	1.531	97.95265515	-7.16159E-05
35.04	142.47	1.529	97.8246961	-7.19402E-05
35.13	142.89	1.53	97.88867562	-0.000072203
35.21	143.31	1.529	97.8246961	-7.25321E-05
35.29	143.73	1.527	97.69673704	-7.28283E-05
35.38	144.15	1.527	97.69673704	-7.31179E-05
35.46	144.57	1.53	97.88867562	-7.33798E-05
35.54	144.99	1.527	97.69673704	-7.36786E-05
35.63	145.41	1.527	97.69673704	-0.000073995
35.71	145.83	1.532	98.01663468	-7.43272E-05
35.79	146.25	1.532	98.01663468	-7.46546E-05
35.88	146.68	1.526	97.63275752	-7.50019E-05
35.96	147.1	1.526	97.63275752	-7.52634E-05
36.04	147.52	1.528	97.76071657	-7.55663E-05
36.13	147.94	1.527	97.69673704	-7.58044E-05
36.21	148.36	1.526	97.63275752	-7.61794E-05
36.29	148.79	1.526	97.63275752	-7.64748E-05
36.38	149.21	1.528	97.76071657	-7.68309E-05
36.46	149.63	1.528	97.76071657	-7.70945E-05
36.54	150.05	1.528	97.76071657	-7.73419E-05
36.63	150.48	1.528	97.76071657	-0.000077576
36.71	150.9	1.527	97.69673704	-0.000077837
36.79	151.32	1.528	97.76071657	-7.81337E-05
36.88	151.74	1.528	97.76071657	-7.84604E-05
36.96	152.17	1.527	97.69673704	-7.87255E-05
37.04	152.59	1.528	97.76071657	-0.000079108
37.13	153.01	1.527	97.69673704	-7.94056E-05
37.21	153.43	1.528	97.76071657	-0.000079735
37.29	153.86	1.527	97.69673704	-7.98897E-05
37.38	154.28	1.527	97.69673704	-8.00847E-05
37.46	154.7	1.527	97.69673704	-8.02927E-05
37.54	155.12	1.527	97.69673704	-8.04615E-05
37.63	155.54	1.527	97.69673704	-8.07995E-05
37.71	155.97	1.526	97.63275752	-8.10993E-05
37.79	156.39	1.525	97.56877799	-8.15685E-05
37.88	156.81	1.527	97.69673704	-8.19828E-05
