Chromatogram RI	
X:	Y:
1.78333	-0.054
1.78500	-0.054
1.78667	-0.058
1.78833	-0.065
1.79000	-0.069
1.79167	-0.066
1.79333	-0.059
1.79500	-0.053
1.79667	-0.049
1.79833	-0.046
1.80000	-0.043
1.80167	-0.050
1.80333	-0.060
1.80500	-0.062
1.80667	-0.061
1.80833	-0.059
1.81000	-0.061
1.81167	-0.058
1.81333	-0.058
1.81500	-0.060
1.81667	-0.057
1.81833	-0.048
1.82000	-0.040
1.82167	-0.040
1.82333	-0.045
1.82500	-0.050
1.82667	-0.056
1.82833	-0.060
1.83000	-0.056
1.83167	-0.052
1.83333	-0.048
1.83500	-0.044
1.83667	-0.042
1.83833	-0.043
1.84000	-0.038
1.84167	-0.034
1.84333	-0.038
1.84500	-0.046
1.84667	-0.052
1.84833	-0.059
1.85000	-0.064
1.85167	-0.067
1.85333	-0.065
1.85500	-0.056
1.85667	-0.047
1.85833	-0.043
1.86000	-0.043
1.86167	-0.046
1.86333	-0.050
1.86500	-0.056
1.86667	-0.059
1.86833	-0.057
1.87000	-0.054
1.87167	-0.057
1.87333	-0.065
1.87500	-0.067
1.87667	-0.060
1.87833	-0.051
1.88000	-0.047
1.88167	-0.044
1.88333	-0.046
1.88500	-0.055
1.88667	-0.061
1.88833	-0.063
1.89000	-0.065
1.89167	-0.063
1.89333	-0.060
1.89500	-0.059
1.89667	-0.060
1.89833	-0.055
1.90000	-0.047
1.90167	-0.037
1.90333	-0.035
1.90500	-0.043
1.90667	-0.051
1.90833	-0.055
1.91000	-0.059
1.91167	-0.060
1.91333	-0.058
1.91500	-0.053
1.91667	-0.051
1.91833	-0.050
1.92000	-0.045
1.92167	-0.042
1.92333	-0.040
1.92500	-0.042
1.92667	-0.045
1.92833	-0.049
1.93000	-0.052
1.93167	-0.058
1.93333	-0.058
1.93500	-0.054
1.93667	-0.048
1.93833	-0.042
1.94000	-0.038
1.94167	-0.036
1.94333	-0.038
1.94500	-0.044
1.94667	-0.051
1.94833	-0.052
1.95000	-0.052
1.95167	-0.054
1.95333	-0.056
1.95500	-0.058
1.95667	-0.062
1.95833	-0.060
1.96000	-0.053
1.96167	-0.046
1.96333	-0.041
1.96500	-0.046
1.96667	-0.052
1.96833	-0.061
1.97000	-0.069
1.97167	-0.069
1.97333	-0.065
1.97500	-0.061
1.97667	-0.060
1.97833	-0.056
1.98000	-0.056
1.98167	-0.056
1.98333	-0.050
1.98500	-0.042
1.98667	-0.042
1.98833	-0.051
1.99000	-0.061
1.99167	-0.066
1.99333	-0.068
1.99500	-0.062
1.99667	-0.054
1.99833	-0.048
2.00000	-0.042
2.00167	-0.044
2.00333	-0.044
2.00500	-0.046
2.00667	-0.049
2.00833	-0.054
2.01000	-0.058
2.01167	-0.062
